SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.14914181,56,0,0.006781429,3833.0,1,0,0,0,0.0
0,0.160843302,60,0,0.37730609,5040.0,11,0,1,0,0.0
0,0.024807455,75,0,16.0,,2,0,0,0,
0,0.013937686,63,0,0.003570154,2800.0,8,0,0,0,0.0
0,0.0,73,0,0.224278312,5403.0,4,0,1,0,0.0
0,0.925933862,33,0,0.301449953,4275.0,5,0,1,0,0.0
0,0.640035996,33,1,0.171994597,2220.0,6,0,0,0,1.0
0,0.711524921,73,0,0.30495158,5472.0,9,0,0,0,0.0
0,0.004444065,30,0,0.00014758,6775.0,2,0,0,0,3.0
0,0.228982386,30,0,0.123312565,7703.0,7,0,0,1,0.0
0,0.0,40,0,0.391052196,3620.0,6,0,1,0,2.0
0,0.175862663,49,0,0.405577469,14450.0,17,0,3,0,1.0
0,0.158985613,28,0,367.0,,3,0,0,0,
0,0.512125535,26,0,0.079267117,5184.0,2,0,0,0,0.0
0,0.827715721,61,1,0.158249158,4157.0,5,0,0,0,1.0
1,0.174757794,42,1,0.212087122,32000.0,9,0,2,0,1.0
0,0.079267923,42,0,94.0,0.0,1,0,0,0,0.0
0,0.081048366,80,0,50.0,,6,0,0,0,0.0
0,0.781065089,50,0,0.308217508,4100.0,6,0,1,0,1.0
0,0.099290071,81,0,29.0,,3,0,0,0,0.0
0,0.144269245,50,0,0.576113037,3750.0,13,0,1,0,1.0
0,0.0,47,0,0.000170765,5855.0,7,0,0,0,0.0
0,0.23402954,56,0,0.677182486,3676.0,6,0,1,0,0.0
0,0.03489651,73,0,9.0,,7,0,0,0,0.0
0,0.056745077,54,0,0.480439945,8000.0,28,0,1,0,3.0
0,0.193621957,46,1,0.634564375,4900.0,13,0,1,0,0.0
0,0.296800421,56,1,0.264602441,14500.0,10,0,2,1,3.0
0,0.357654745,33,0,0.170587626,9648.0,8,0,1,0,2.0
1,0.667192927,57,6,0.429494411,9750.0,12,0,1,0,2.0
0,0.012784807,64,0,0.001743411,9750.0,3,0,0,0,0.0
0,0.010904619,62,0,13.0,,4,0,0,0,
0,0.22505531,57,0,0.48949194,4900.0,23,0,0,0,3.0
1,1.111296235,40,2,0.553899291,5500.0,5,2,1,1,1.0
0,0.242028603,47,1,0.485475672,5507.0,5,0,1,0,3.0
0,0.013996001,78,0,0.002416918,3309.0,3,0,0,0,0.0
0,0.01682711,61,0,0.128043864,6200.0,9,0,1,0,0.0
0,0.262222468,61,0,0.212976336,9000.0,13,0,2,0,0.0
0,0.0,55,0,0.282521947,2505.0,5,0,1,0,2.0
0,0.9999999,65,0,0.172137078,15202.0,4,0,2,0,0.0
0,0.330796067,55,0,0.534496864,11000.0,18,0,2,0,0.0
0,0.0,46,0,0.709423206,5963.0,4,0,2,0,2.0
0,0.007764032,45,1,0.029558792,4600.0,14,0,0,0,2.0
0,0.528274422,52,0,0.821950071,2122.0,6,0,2,0,2.0
0,11843.0,45,1,0.33164113,10833.0,5,0,2,0,2.0
0,0.008525368,85,0,7.0,,4,0,0,0,0.0
0,0.017997231,39,0,0.233950774,3940.0,3,0,1,0,1.0
0,0.030848458,61,0,1732.0,,9,0,1,0,
0,0.028430311,63,0,0.273962168,7876.0,11,0,1,0,2.0
0,0.0,35,0,0.08461396,5400.0,5,0,0,0,2.0
0,0.011940089,58,0,0.187389131,6200.0,8,0,1,0,1.0
0,0.003040182,80,0,2.0,,2,0,0,0,0.0
0,0.6909013,43,1,0.282772923,6750.0,6,0,1,0,1.0
0,0.004228982,55,0,0.000925754,5400.0,4,0,0,0,0.0
0,0.097875662,82,0,0.006454462,77000.0,7,0,1,0,0.0
0,0.06263067,84,0,20.0,,3,0,0,0,0.0
0,0.0,52,0,0.558723885,7083.0,4,0,1,0,2.0
0,0.199738264,53,0,0.304452055,5839.0,9,0,1,0,0.0
0,0.297420919,53,0,0.214745128,20833.0,13,0,2,0,1.0
0,0.04179799,67,0,0.233554746,4666.0,12,0,1,0,0.0
0,0.023526592,89,0,20.0,,4,0,0,0,
1,0.9999999,27,0,0.133223296,4240.0,1,1,0,0,1.0
0,0.10272896,52,0,2.174129353,200.0,14,0,0,0,3.0
0,0.044879835,70,0,6192.0,,13,0,5,0,0.0
0,0.181676605,39,0,0.471444569,6250.0,11,0,2,0,0.0
0,0.088747359,47,0,0.072473554,8885.0,9,0,0,0,1.0
0,0.311647584,42,0,0.513705256,3100.0,9,0,1,0,1.0
0,0.204478806,36,0,0.307596167,7200.0,9,0,1,0,2.0
0,0.471882992,33,0,0.701206377,4641.0,15,0,1,0,0.0
0,0.024817801,48,0,0.342297627,11080.0,16,0,3,0,2.0
0,0.602654715,30,1,0.094452774,2000.0,5,0,0,1,0.0
0,0.019992003,26,0,0.00140056,1427.0,6,0,0,0,0.0
0,0.07944315,44,1,0.20415879,10050.0,9,0,1,0,3.0
0,0.866208919,44,4,0.107380444,15933.0,11,0,0,1,0.0
0,0.064732321,64,2,0.531858171,3750.0,9,0,1,0,2.0
0,0.215798466,61,0,0.893155695,3827.0,15,0,2,0,0.0
0,0.278761479,56,0,2377.0,,8,0,2,0,0.0
0,0.733173137,59,0,0.365605732,6000.0,12,0,0,0,1.0
1,0.24008282,53,0,0.04429557,10000.0,3,0,0,0,0.0
0,0.538413492,47,0,25.0,,14,0,0,0,
0,0.31749365,49,1,0.418353371,6570.0,5,0,2,0,3.0
0,0.015596978,40,0,0.414289523,3750.0,4,0,2,0,8.0
0,0.061665525,52,0,5289.0,,15,0,6,0,0.0
0,0.057388522,67,0,696.0,,12,0,1,0,1.0
0,0.586083026,44,1,0.314176974,5254.0,8,0,0,0,1.0
0,0.0,52,0,7032.0,,7,0,6,0,0.0
0,0.134344637,44,0,0.269873013,10000.0,9,0,2,0,2.0
0,0.238680189,31,0,0.355063016,2300.0,8,0,0,0,1.0
0,0.9999999,60,0,0.0,,1,0,0,0,0.0
0,0.018854988,36,0,4.0,,4,0,0,0,0.0
0,0.0,57,0,0.269662921,18333.0,14,0,3,0,0.0
0,0.587020273,55,2,0.847384418,6250.0,13,0,3,0,2.0
0,0.060858436,47,0,0.249871992,9764.0,8,0,1,0,3.0
0,0.474722784,81,0,0.494967025,2880.0,6,0,1,0,0.0
0,0.744313507,40,0,0.640474277,4975.0,8,0,1,0,0.0
0,0.196514376,63,0,0.192224622,4166.0,5,0,1,0,0.0
0,0.394501991,62,0,4973.0,,5,0,1,0,2.0
0,0.030822498,81,0,0.005845255,6500.0,7,0,0,0,0.0
0,0.109663011,40,0,0.305534026,6450.0,7,0,1,0,2.0
0,0.0,45,0,0.326406399,11500.0,7,0,2,0,0.0
0,0.020655115,65,0,591.0,,8,0,0,0,0.0
0,0.023960617,49,0,0.329207332,4200.0,6,0,2,0,2.0
0,0.073477415,61,0,0.788544261,4416.0,18,0,1,0,0.0
0,0.201999907,30,0,0.443476032,3900.0,8,0,2,0,0.0
1,0.002736273,87,0,0.001817356,2200.0,14,0,0,0,0.0
0,0.038110275,90,0,36.0,,7,0,0,0,
1,0.434745251,49,1,1.107111693,4583.0,36,0,2,0,0.0
0,0.228870845,49,0,2755.0,,12,0,2,0,2.0
0,0.013131261,71,0,21.0,,4,0,0,0,
0,0.0,44,1,0.176983911,11000.0,7,0,2,0,4.0
0,0.000249994,40,1,0.539763113,6500.0,7,0,2,0,0.0
0,0.155885508,80,0,3.941411451,750.0,13,0,2,0,0.0
0,0.149542523,57,0,0.021997034,4045.0,2,0,0,0,0.0
0,0.987279092,62,0,0.439005809,10500.0,15,0,2,0,0.0
0,0.026093996,41,0,0.080242042,3800.0,5,0,0,0,0.0
0,0.316971774,53,0,0.339040611,7066.0,10,0,1,0,0.0
0,0.587457187,81,0,0.133216696,4000.0,11,0,0,0,0.0
0,0.9999999,33,2,0.212696826,4000.0,4,0,0,0,0.0
0,0.264441706,44,0,0.590205061,9167.0,9,0,2,0,2.0
0,0.389870116,41,0,0.016318438,13113.0,3,0,0,0,4.0
0,0.0,34,0,0.085264976,11000.0,9,0,0,0,0.0
0,0.9999999,63,0,42.0,,1,0,0,0,0.0
0,0.008965759,67,0,0.19284867,5900.0,13,0,1,0,0.0
0,0.066479864,37,0,17.5,1.0,6,0,0,0,0.0
0,0.025484076,56,0,0.009996002,2500.0,5,0,0,0,0.0
0,1.347305389,36,1,116.0,,1,0,0,0,0.0
0,0.03389661,78,0,0.563339731,2083.0,9,0,1,0,0.0
0,0.230157876,47,0,0.392321453,7266.0,16,0,1,0,2.0
0,0.009281813,60,0,2622.0,,7,0,2,0,0.0
0,0.10008405,49,0,1.287883581,3160.0,12,0,4,0,0.0
0,0.869713355,58,0,0.784027867,7750.0,8,0,2,0,0.0
0,0.025517721,51,0,0.282202094,8500.0,11,0,2,0,3.0
0,0.094287785,49,0,2915.0,,10,0,2,0,
0,0.012553165,70,0,0.273917182,4201.0,17,0,2,0,0.0
0,0.224693867,33,0,0.14416826,5229.0,5,0,0,0,0.0
0,0.9999999,73,0,0.0,,3,0,0,0,0.0
0,0.197035643,48,0,0.010926573,4575.0,2,0,0,0,1.0
0,0.031161311,65,0,1626.0,,11,0,2,0,0.0
1,0.9999999,64,0,394.0,,1,0,1,1,
0,0.067797288,79,0,0.012496876,4000.0,2,0,0,0,1.0
0,0.006574836,71,0,0.00139972,5000.0,2,0,0,0,0.0
0,0.0,33,1,0.158164573,3900.0,12,0,0,0,1.0
0,0.952039643,52,0,0.360458453,6979.0,12,0,2,0,1.0
0,0.86130612,62,1,0.583402766,6000.0,11,0,2,0,0.0
0,0.196766994,53,0,0.380123975,5000.0,10,0,1,0,1.0
0,0.687784977,39,0,0.519083969,4846.0,4,0,1,0,2.0
0,0.0,88,0,0.0,,3,0,0,0,0.0
0,0.940755959,43,0,0.95925704,1668.0,7,0,0,0,0.0
0,0.255470222,25,1,0.346072187,1883.0,3,0,0,0,0.0
0,0.050857227,64,0,0.226054358,10669.0,7,0,2,0,0.0
0,0.89279838,48,5,1.024790084,2500.0,10,0,1,0,2.0
0,0.069797456,64,0,0.03539823,6666.0,13,0,0,0,0.0
0,0.566255292,59,2,0.351704691,3900.0,5,0,0,1,0.0
0,0.031871987,68,0,0.374672697,4200.0,12,0,1,0,0.0
0,0.025544445,68,0,0.022391044,2500.0,12,0,0,0,0.0
0,0.00695216,53,0,427.0,,3,0,1,0,1.0
0,0.073011203,56,1,0.539185414,6800.0,22,0,2,0,1.0
0,0.122289591,66,0,0.749531309,8000.0,15,0,1,0,0.0
0,0.085488318,69,0,0.236376797,9670.0,12,0,2,0,0.0
0,0.002849953,69,0,0.002271695,2200.0,4,0,0,1,1.0
0,0.075128272,67,0,0.34755366,7500.0,7,0,1,0,0.0
0,0.874795201,51,1,0.373638478,16341.0,13,0,2,0,1.0
0,0.297832794,46,0,0.078487448,6293.0,3,0,1,0,0.0
0,0.0,49,0,0.405606744,5100.0,8,0,1,0,3.0
0,0.052353063,35,0,1708.0,,7,0,1,0,0.0
0,0.0,88,0,0.0,,3,0,0,0,0.0
1,0.98960104,34,1,0.19130145,6000.0,5,0,0,1,3.0
1,0.231916262,37,0,0.44027986,2000.0,9,0,0,0,0.0
0,0.965051747,42,1,0.213217789,10500.0,9,0,1,0,3.0
0,0.00417364,41,0,0.281097512,12500.0,10,0,1,0,0.0
0,0.046860818,48,0,0.786885246,2500.0,11,0,1,0,3.0
0,0.000666643,48,0,0.0,,2,0,0,0,0.0
0,0.004232067,66,0,716.0,,12,0,1,0,0.0
0,0.016379533,47,0,0.246344207,8000.0,11,0,1,0,2.0
0,1.232587299,59,0,2696.0,,14,0,2,0,
0,0.054681884,60,1,0.162078756,8100.0,16,0,0,0,1.0
0,0.394605395,51,0,0.416206262,3800.0,7,1,1,0,1.0
0,0.9999999,69,0,964.0,,1,0,0,0,0.0
0,0.90220652,29,0,0.229521715,3637.0,14,0,0,0,1.0
0,0.9999999,58,0,0.483258371,2000.0,4,2,1,0,0.0
0,0.93014859,38,0,0.154733301,2080.0,6,1,0,0,1.0
0,0.98971502,30,2,0.451526513,5600.0,8,0,1,0,2.0
0,0.020523977,71,0,1.477707006,627.0,9,0,1,0,0.0
0,0.166240828,59,0,0.41705037,7166.0,25,0,2,0,1.0
0,0.671664168,27,0,0.105298234,3000.0,4,0,0,0,0.0
0,0.00287488,50,0,0.277460929,13500.0,11,0,3,0,0.0
1,0.983351831,37,2,0.32223968,7000.0,5,0,3,0,1.0
0,0.0,77,0,0.0,,6,0,0,0,
0,0.035276664,60,0,0.282354062,10500.0,8,0,1,0,0.0
0,1.13988365,63,0,0.641467133,11150.0,18,0,4,0,0.0
0,0.008647714,37,0,0.002665778,3000.0,3,1,0,0,3.0
1,0.9999999,27,1,0.079787234,2819.0,0,1,0,1,1.0
1,0.736716797,49,4,0.181509342,8241.0,5,0,0,1,1.0
0,0.199822232,49,1,0.211473566,8000.0,9,0,1,0,2.0
0,0.006648343,67,0,0.364752928,3500.0,27,0,0,0,1.0
0,0.71347421,26,0,0.393838468,1200.0,3,0,0,0,0.0
0,0.215326022,54,0,0.310798607,7750.0,16,0,1,0,0.0
0,0.262275801,25,0,0.081207066,4075.0,2,0,0,0,0.0
0,0.925698854,38,0,542.0,,3,0,0,0,0.0
1,0.528249684,54,1,1.263549989,9261.0,21,0,6,0,0.0
1,0.820257489,73,1,0.588342857,4374.0,9,2,2,0,0.0
0,0.089372562,49,0,973.0,,10,0,1,0,1.0
0,0.16590155,40,0,0.698787805,8166.0,5,0,2,0,1.0
0,0.029703698,40,0,12.0,,4,0,0,0,1.0
0,0.026304436,67,0,0.395429363,5775.0,14,0,1,0,0.0
0,0.721190952,31,0,0.854762322,5700.0,7,0,2,0,1.0
0,0.9999999,47,0,0.284513124,8800.0,3,0,1,0,1.0
0,0.03452549,77,0,339.0,,12,0,0,0,0.0
1,0.9999999,35,1,0.654723127,1841.0,4,0,1,0,1.0
0,0.9999999,23,98,0.0,2800.0,0,98,0,98,0.0
0,0.080171755,40,0,40.0,,3,0,0,0,0.0
0,0.584205148,49,1,0.476327806,4160.0,11,0,1,0,0.0
0,0.285470185,46,0,0.254116392,15000.0,8,0,2,0,0.0
0,0.00359928,61,0,0.106028476,3300.0,6,0,1,0,0.0
0,0.9999999,59,0,0.0,,2,0,0,0,0.0
0,0.046315895,69,0,0.282977954,8300.0,7,0,2,0,1.0
0,0.445083775,64,0,0.243416011,53500.0,23,0,5,0,0.0
0,0.150761983,44,0,2149.0,,7,0,1,0,0.0
0,0.013354385,58,4,0.317623536,3500.0,15,1,1,0,0.0
0,0.189710491,39,0,0.113168724,9233.0,10,0,1,0,2.0
0,0.375278163,68,2,0.457392719,9833.0,14,0,2,0,0.0
0,0.9999999,74,0,0.0,7654.0,1,0,0,0,0.0
0,0.085132874,71,0,84.0,,5,0,0,0,0.0
0,0.157335454,75,1,0.419222904,4400.0,22,0,2,0,0.0
0,0.108067081,79,0,0.366481427,3418.0,21,0,1,0,0.0
0,0.946167054,40,3,0.070206621,4500.0,3,4,0,0,1.0
1,0.9999999,39,98,19.0,,0,98,0,98,0.0
0,0.357664234,54,0,126.0,,1,0,0,0,0.0
0,0.020130917,64,0,544.0,,8,0,0,0,0.0
0,0.014394524,75,0,77.0,,12,0,0,0,0.0
0,0.066671241,63,0,0.13762899,8333.0,8,0,1,0,0.0
1,0.118887475,30,0,360.0,,3,0,0,0,0.0
0,0.438341488,37,1,0.330395573,4878.0,6,1,1,1,2.0
0,0.0,65,1,817.0,,12,0,1,0,0.0
1,0.404319136,28,0,0.267539077,2750.0,7,0,0,0,0.0
0,0.061595036,68,0,889.0,,10,0,1,0,
0,0.387394312,26,0,15.0,,1,0,0,0,
0,0.071421865,51,0,0.103843947,12200.0,8,0,1,0,2.0
0,0.003605951,53,1,0.613950884,12500.0,6,0,3,0,0.0
0,0.210335351,56,1,0.4891143,8083.0,31,0,2,0,4.0
0,0.051532487,42,0,0.065847736,7000.0,5,0,1,0,0.0
0,0.049167328,58,0,0.001666528,12000.0,7,0,0,0,0.0
0,0.020246358,64,0,0.272932331,5319.0,18,0,1,0,1.0
0,0.0719985,59,0,0.261238095,10499.0,7,0,1,0,2.0
0,0.806544463,74,0,0.41026806,2200.0,6,0,0,0,0.0
1,0.9999999,23,98,0.0,,0,98,0,98,0.0
0,0.237322721,57,1,0.443962216,11750.0,8,0,2,0,0.0
0,0.0,47,0,0.432795315,7000.0,14,0,1,0,0.0
0,0.921610681,46,0,0.369165038,22000.0,11,0,3,1,2.0
0,0.420571962,63,0,0.657526421,3500.0,4,0,0,0,2.0
0,0.236881559,32,0,0.352112676,2200.0,6,0,1,0,2.0
0,1.068408916,33,0,0.317888563,1704.0,4,6,0,0,0.0
0,0.130407101,68,0,3733.0,,7,0,3,0,0.0
0,0.081136105,58,0,2090.0,,17,0,1,0,0.0
0,0.834954126,50,0,0.544774822,5750.0,8,0,2,0,1.0
0,0.940021045,25,0,0.191635242,2916.0,6,0,0,0,0.0
0,0.180794778,55,0,0.620613403,10400.0,17,0,2,0,2.0
1,0.822326485,45,0,2994.0,,10,0,1,1,0.0
0,0.012404921,49,0,0.191855912,16600.0,12,0,2,0,2.0
0,0.021236566,67,1,0.208191126,2050.0,11,0,0,0,0.0
0,0.883421613,69,1,0.350329934,5000.0,14,0,0,0,0.0
0,0.023953946,61,0,0.005712925,4200.0,3,0,0,0,0.0
0,0.018986759,52,0,0.147701667,8875.0,11,0,1,0,0.0
1,0.9999999,63,2,0.600337268,3557.0,10,0,2,0,0.0
0,0.089732035,51,0,3954.0,,14,0,2,0,0.0
0,0.04149917,79,0,0.083609003,15416.0,7,0,1,0,0.0
0,0.047518021,66,0,0.006839863,16666.0,3,0,0,0,0.0
0,0.9999999,45,0,1078.0,,2,0,1,0,
1,0.504225114,65,5,0.280843221,8680.0,13,1,1,0,1.0
1,0.03719769,47,0,0.03975841,25000.0,11,0,1,0,3.0
0,0.500998004,42,0,0.001521408,4600.0,1,0,0,0,0.0
0,0.016734352,77,0,0.010449796,2200.0,5,0,0,0,0.0
0,0.081783643,48,0,0.348660391,2761.0,7,0,1,0,2.0
0,0.024927135,64,0,0.181569391,19000.0,11,0,2,0,0.0
0,0.9999999,55,2,1265.0,,2,0,1,1,0.0
0,0.034989082,78,0,0.060521932,1800.0,12,0,0,0,0.0
0,0.078931229,34,0,0.261151892,7083.0,6,0,1,0,2.0
1,0.157661889,40,0,0.282071793,10000.0,16,0,1,0,2.0
0,0.032570498,48,2,0.358771298,12500.0,21,0,2,1,0.0
0,0.376186784,63,0,0.184341114,5440.0,6,0,0,0,1.0
0,0.9999999,71,0,0.059056033,4300.0,1,0,0,0,0.0
0,0.026324342,77,0,0.088128186,10983.0,4,0,1,0,0.0
0,0.383233533,51,0,0.000333311,15000.0,2,0,0,0,1.0
0,0.156354152,59,0,2256.0,,8,0,1,0,0.0
0,0.942302199,43,0,0.481907339,2956.0,5,0,0,0,2.0
0,0.346606495,49,1,1770.0,,8,0,1,0,0.0
1,0.9999999,29,0,0.0,,0,0,0,1,0.0
0,0.039377048,37,0,2407.0,,5,0,2,0,0.0
0,0.9999999,24,0,0.086913087,1000.0,2,0,0,0,0.0
0,0.040865029,44,0,0.341081934,6968.0,9,0,1,0,2.0
1,0.281383047,50,1,1.077709152,8904.0,10,0,4,0,0.0
0,0.9999999,45,0,0.990234375,1535.0,4,0,1,0,1.0
0,0.172425166,43,0,0.602477722,4600.0,21,0,2,0,3.0
0,0.011788888,80,0,0.277897768,4166.0,18,0,0,0,1.0
0,0.038423078,65,0,0.07436182,900.0,5,0,0,0,0.0
0,0.278715541,46,0,2.564811729,3000.0,13,0,4,0,0.0
0,0.087120801,66,0,0.368794326,1550.0,9,0,0,0,0.0
0,0.308695487,34,1,0.223549014,3600.0,9,0,0,0,0.0
0,0.783458305,24,0,0.106183635,1600.0,6,0,0,0,0.0
0,0.00738831,46,0,0.773611564,9200.0,13,0,4,0,2.0
0,0.747874757,50,0,1.007715624,7257.0,13,0,3,0,2.0
0,0.99781838,40,0,0.511753731,5359.0,6,0,2,0,0.0
0,0.003263109,66,0,0.001525553,3932.0,4,0,0,0,0.0
0,0.0,54,0,0.252223748,16750.0,9,0,2,0,0.0
1,0.925063095,29,3,0.286261165,2350.0,9,0,0,0,1.0
0,0.822859221,37,0,637.0,,2,0,0,0,0.0
0,0.65972896,62,0,0.115647392,6000.0,15,0,0,0,0.0
0,0.019668694,60,0,0.281565791,9400.0,16,0,2,0,1.0
0,0.789543211,63,0,0.579293344,4867.0,7,0,2,0,0.0
0,0.027329631,52,2,0.244162409,18200.0,15,0,4,0,2.0
0,0.102570905,62,0,0.894736842,3742.0,15,0,3,0,0.0
0,0.017532165,51,0,2115.0,,5,0,2,0,2.0
0,0.491980832,44,1,0.106378724,5000.0,4,0,0,0,0.0
0,0.006795934,65,0,0.307573216,7750.0,14,0,2,0,3.0
0,0.200990429,43,0,0.273460796,5700.0,3,0,1,0,1.0
0,0.982458145,46,0,0.198232764,8600.0,5,0,0,0,0.0
0,0.031148999,55,0,0.520123045,3900.0,11,0,2,0,0.0
0,0.0,55,0,0.0,,4,0,0,0,0.0
0,0.445078459,21,0,9.0,,1,0,0,0,0.0
0,0.127324845,77,0,1349.0,,4,0,1,0,0.0
0,0.027753899,53,0,0.15157017,14870.0,7,0,2,0,2.0
0,0.462076184,39,0,0.22124219,2720.0,5,0,0,0,0.0
0,0.070191491,48,0,0.797571974,14414.0,5,0,3,0,3.0
0,0.184078653,45,0,0.291832581,11300.0,16,0,2,0,1.0
0,0.870745061,50,0,0.290718039,5709.0,5,0,2,0,1.0
0,0.090118198,68,0,7.370149254,334.0,10,0,1,0,0.0
0,0.011798121,53,0,0.102149642,6000.0,12,0,1,0,0.0
0,0.086279934,58,0,0.135878209,4400.0,11,0,0,0,2.0
0,0.048561952,42,3,0.551615671,3496.0,10,0,1,1,2.0
0,0.9999999,64,1,0.417674151,6947.0,9,0,2,0,1.0
0,0.242324146,52,0,2536.0,,12,0,1,0,2.0
0,0.157489883,81,0,0.431251922,3250.0,18,0,1,0,0.0
0,0.0,32,0,0.010485248,4100.0,1,0,0,0,0.0
0,0.448197322,35,0,0.176588217,6500.0,4,0,1,0,0.0
0,0.023921963,46,0,0.01557508,7511.0,8,0,0,0,0.0
0,0.213723066,62,0,0.188681028,10583.0,17,0,1,0,2.0
0,0.466176564,62,0,0.347741685,7726.0,9,0,2,0,0.0
0,0.3540025,67,0,0.228385807,2000.0,5,0,0,0,0.0
1,0.567883426,54,0,1.078273592,4100.0,13,4,2,0,0.0
1,0.728150491,31,0,0.824725092,3000.0,10,0,2,0,1.0
0,0.081735577,36,0,2238.0,0.0,7,0,1,0,2.0
0,0.895142484,38,0,0.493634049,5497.0,8,0,1,0,2.0
0,0.979604079,33,0,0.473552686,2400.0,5,0,1,0,0.0
0,0.237971563,42,0,0.272831646,9580.0,10,0,2,0,2.0
0,0.035392921,34,0,517.0,,4,0,1,0,0.0
0,0.019096364,56,0,0.195816028,6500.0,9,0,1,0,2.0
0,0.9999999,63,1,3068.0,,1,0,1,0,0.0
0,0.187996284,65,1,0.729345233,11316.0,13,0,4,0,0.0
0,0.003587819,69,0,0.00502008,1991.0,16,0,0,0,0.0
0,0.060986023,60,0,2022.0,,7,0,1,0,2.0
0,0.044997,53,0,0.180563887,5000.0,2,0,1,0,0.0
0,0.369759268,55,0,0.422394401,4000.0,6,0,1,0,0.0
0,0.000424974,69,0,0.139819076,6300.0,14,0,0,0,1.0
0,0.9999999,67,0,0.004181058,5500.0,3,0,0,0,0.0
0,0.019433745,49,0,2011.0,,14,0,2,0,0.0
0,0.153042348,57,0,3279.0,,4,0,2,0,0.0
1,0.944315877,63,1,0.258367935,11800.0,5,0,1,0,0.0
0,0.246284021,34,0,0.564692675,7125.0,8,0,2,0,2.0
0,0.032848818,70,0,0.2740751,7216.0,15,0,3,0,0.0
0,0.0,24,0,0.0,450.0,1,0,0,0,0.0
0,0.15620918,66,0,0.362407862,3255.0,7,0,1,0,0.0
0,0.113073506,50,0,0.29776364,10373.0,10,0,1,0,0.0
0,0.94526416,46,4,0.641717791,4889.0,24,0,2,0,1.0
0,0.095642744,59,0,0.54316272,2617.0,9,0,2,0,0.0
0,0.073892611,62,0,0.32251972,9000.0,5,0,1,0,1.0
0,0.299339835,38,0,853.0,0.0,9,0,1,0,2.0
0,0.545742376,48,3,0.287390029,3750.0,4,0,1,0,1.0
0,0.550024724,34,1,0.209417596,4841.0,8,0,0,0,0.0
0,0.120786125,82,0,181.0,,4,0,0,0,0.0
0,0.001905838,90,0,2.0,,7,0,0,0,0.0
0,0.304813196,54,0,0.263073693,10000.0,8,0,2,0,1.0
0,0.321577567,47,0,1236.0,,4,0,1,0,
0,0.0,48,0,0.011108643,4500.0,5,0,0,0,3.0
0,0.014377836,60,0,0.1055061,6065.0,15,0,1,0,0.0
0,0.9999999,25,0,0.227597812,2376.0,3,0,0,0,2.0
0,0.004578717,75,0,3.0,,11,0,0,0,0.0
1,0.650679456,34,1,0.007497657,3200.0,2,0,0,0,4.0
0,0.43938887,42,0,0.328322857,10976.0,7,0,4,0,0.0
0,0.0061242,60,0,2048.0,,23,0,1,0,3.0
0,0.800413306,32,0,0.201530612,4311.0,7,0,0,0,0.0
0,0.02135415,74,0,22.0,,4,0,0,0,0.0
0,0.078204554,51,0,0.569634969,4300.0,8,0,1,0,1.0
0,0.091058165,52,0,0.317115252,8693.0,14,0,3,0,1.0
0,0.056447971,62,0,0.002631302,9500.0,2,0,0,0,0.0
0,0.002280914,49,0,1711.0,,8,0,1,0,0.0
1,0.9999999,37,1,0.171622327,3833.0,6,0,0,1,2.0
0,0.029998723,28,0,0.202872205,5500.0,8,0,1,0,0.0
0,0.935815045,41,0,0.762909091,4124.0,7,0,2,0,2.0
0,0.882461154,43,0,0.275872413,10000.0,10,0,1,1,0.0
0,0.023732354,44,0,0.544645535,10000.0,11,0,1,0,2.0
0,0.002188239,62,0,0.279308439,12666.0,14,0,2,0,0.0
1,0.001735243,58,4,0.901891587,7083.0,8,1,3,1,1.0
0,0.004791467,67,1,0.821272299,2970.0,9,0,1,0,0.0
0,0.0,66,0,1.022663309,6750.0,8,0,3,0,0.0
0,0.119289639,36,0,3633.0,,7,0,1,0,0.0
0,0.052283066,33,0,0.307885021,7583.0,11,0,1,0,0.0
0,0.030996074,56,0,0.131430952,4800.0,11,0,1,0,0.0
0,0.897850428,48,0,0.437945584,6872.0,10,0,1,0,1.0
0,0.130333393,36,0,2133.0,,8,0,2,0,0.0
0,0.023332753,80,0,0.007590597,4083.0,6,0,0,0,0.0
0,0.264049599,45,0,0.116031205,9100.0,3,0,0,0,2.0
0,0.466464442,54,1,0.719386332,3584.0,18,0,1,0,0.0
0,0.1723592,48,2,1.323896353,2083.0,11,0,2,0,3.0
0,0.413696406,52,0,0.390211388,5250.0,8,0,1,0,0.0
0,0.027718812,67,0,0.259247649,3189.0,13,0,1,0,0.0
0,0.644427719,44,1,0.278876582,7583.0,7,0,1,0,3.0
0,0.53589999,62,0,0.424676741,6418.0,24,0,0,0,0.0
0,0.027197175,55,0,0.260740639,14500.0,10,0,1,0,5.0
1,0.884426415,47,1,4877.0,,11,0,2,0,2.0
0,0.688709291,42,0,1.393057111,1785.0,7,0,1,0,6.0
0,0.042478027,62,0,89.0,,6,0,0,0,0.0
0,0.212182951,72,0,0.41235281,4500.0,11,0,1,0,0.0
0,0.354830646,47,0,0.184489654,5750.0,7,0,1,0,0.0
0,0.009773795,72,0,0.750208299,6000.0,22,0,2,0,1.0
