srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,Cluster,click_bool
295063,65927,5,219,326,12836,219,127898,3,7,0,4.22,2321,4.86,13,95,1,9412,1,17,2,0,1,0,305668,685151,1,cluster1,no
295166,184827,5,219,326,12836,219,19956,4,8,1,4.36,1186,6.21,18,820,0,27730,2,44,2,0,1,0,305668,510522,1,cluster1,yes
295216,312707,5,219,326,12836,219,99529,3,9,1,1.95,1391,4.81,6,93,0,11966,1,25,4,2,2,1,305668,491043,1,cluster1,no
295262,175616,5,219,326,12836,219,125279,2,9,1,0.69,9541,4.24,9,55,0,167,1,8,2,0,1,0,305668,110444,1,cluster1,yes
295282,12226,5,219,326,12836,219,59692,2,6,0,0.69,9539,4.55,9,75,0,19575,1,1,2,2,1,1,305668,60728,1,cluster1,no
295302,189011,5,219,326,12836,219,289,2,7,1,3.61,3736,4.68,6,179,0,10026,3,95,2,0,1,1,305668,685151,1,cluster1,no
295373,241220,5,219,326,12836,219,77089,3,7,1,3.99,2888,4.94,1,185,1,8192,2,4,2,0,1,1,305668,179175,1,cluster1,yes
295440,388230,24,216,326,12836,100,115048,5,9,1,4.51,4133,0,4,182.21,1,12454,3,69,2,1,1,0,305668,685151,1,cluster1,no
295448,74431,14,100,326,12836,100,19434,3,7,1,2.3,819,5.14,21,144.43,0,2954,1,128,2,0,1,0,305668,470939,1,cluster1,no
295458,231299,5,219,326,12836,219,131382,3,9,1,3,9541,5.05,31,119,0,3765,1,2,2,2,1,1,305668,685151,1,cluster1,no
295464,63546,5,219,326,12836,219,34425,2,8,1,1.1,56,4.1,30,55,0,20551,1,1,2,0,1,1,305668,685151,1,cluster1,no
295635,323091,5,219,326,12836,219,43701,2,5,1,2.08,235,4.1,26,50,0,21344,1,1,1,1,1,0,305668,403434,1,cluster1,no
295637,176328,5,219,326,12836,219,52669,4,9,1,4.33,1726,5.5,20,249,0,11323,1,9,2,0,1,0,305668,618475,1,cluster1,no
295657,20389,5,219,326,12836,219,96890,2,9,1,1.39,9539,4.35,13,75,0,3073,5,35,2,2,1,0,305668,685151,1,cluster1,no
295679,61643,5,219,326,12836,219,103758,3,9,1,1.39,9541,4.77,4,79,0,17196,1,2,1,1,2,1,305668,171036,1,cluster1,no
295693,256959,15,55,326,12836,99,98417,1,6,1,0.69,9540,4.4,31,51.81,0,13292,1,75,2,0,1,0,305668,685151,1,cluster1,yes
295735,302571,14,100,326,12836,100,30313,2,1,0,4.36,9541,4.64,13,81.53,0,6948,2,40,1,1,6,0,305668,328689,1,cluster1,no
295735,302571,14,100,326,12836,100,30313,2,1,0,4.36,9541,4.64,13,81.53,0,6948,2,40,1,1,6,0,305668,328689,1,cluster1,yes
295735,302571,14,100,326,12836,100,34575,2,7,1,1.61,9535,4.82,28,112.97,0,6948,2,40,1,1,6,0,305668,256918,1,cluster1,no
295735,302571,14,100,326,12836,100,34575,2,7,1,1.61,9535,4.82,28,112.97,0,6948,2,40,1,1,6,0,305668,256918,1,cluster1,yes
295737,13766,5,219,326,12836,219,116882,3,9,1,2.08,1308,4.86,1,90,0,23742,1,0,2,0,1,0,305668,657927,1,cluster1,yes
295915,224549,5,219,326,12836,219,20362,4,7,1,3,1005,5.34,16,159,0,24373,1,0,2,2,1,1,305668,246028,1,cluster1,yes
295944,182152,19,158,326,12836,219,89073,4,8,1,2.08,142,5.28,6,144.54,0,23246,1,80,2,0,1,1,305668,685151,1,cluster1,no
296161,296115,5,219,326,12836,219,18526,3,8,1,1.61,3130,5.02,6,159,0,9221,2,7,2,1,1,1,305668,71799,1,cluster1,yes
296278,261664,5,219,326,12836,219,106793,4,8,1,2.77,467,5.32,15,119,0,25479,1,146,2,0,1,1,305668,54577,1,cluster1,yes
296289,130213,5,219,326,12836,219,80611,4,8,1,3.22,2226,5.62,21,183,0,5206,2,97,2,0,2,0,305668,45133,1,cluster1,no
296363,126008,5,219,326,12836,219,140183,5,9,1,1.1,25,6.21,3,749,0,23605,5,19,2,0,1,0,305668,685151,1,cluster1,yes
296394,101444,5,219,326,12836,219,121520,2,5,1,3.26,3305,4.59,10,69,0,20874,2,107,2,0,1,1,76445,147593,1,cluster1,no
296394,101444,5,219,326,12836,219,121520,2,5,1,3.26,3305,4.59,10,69,0,20874,2,107,2,0,1,1,76445,147593,1,cluster1,yes
296394,101444,5,219,326,12836,219,41326,3,7,1,3.04,1583,4.95,26,119,0,20874,2,107,2,0,1,1,87854,148695,1,cluster1,no
296394,101444,5,219,326,12836,219,41326,3,7,1,3.04,1583,4.95,26,119,0,20874,2,107,2,0,1,1,87854,148695,1,cluster1,yes
296424,98295,18,129,326,12836,55,126197,4,8,1,1.61,343,4.71,9,151.68,0,15784,3,261,1,0,1,1,305668,550501,1,cluster1,no
296471,168138,5,219,326,12836,219,54930,4,9,1,1.61,213,5.91,3,351,0,10032,7,24,2,0,1,0,305668,472527,1,cluster1,no
296477,19941,16,31,326,12836,31,70243,4,9,0,0,1,4.4,1,104.82,0,16819,1,5,2,0,1,0,305668,685151,1,cluster1,yes
296532,31520,5,219,326,12836,219,140120,3,6,0,3.91,526,5.07,27,99,1,8347,3,135,2,3,1,0,305668,685151,1,cluster1,yes
296567,387406,16,31,326,12836,219,126382,2,4,0,4.32,108,0,3,70.27,1,4562,8,164,2,0,1,0,305668,324328,1,cluster1,yes
296626,41474,24,216,326,12836,92,77326,2,1,0,4.57,8109,4.95,4,81.41,0,13512,3,12,6,0,3,1,305668,685151,1,cluster1,no
296693,161383,5,219,326,12836,219,55025,3,8,1,1.1,1010,4.81,7,99,0,743,2,189,2,0,1,1,305668,658019,1,cluster1,yes
296815,373783,5,219,326,12836,219,52756,4,8,1,2.77,1306,0,7,166,0,26465,2,22,2,0,1,1,305668,37572,1,cluster1,no
296818,60422,5,219,326,12836,219,86398,4,8,1,2.3,354,4.86,36,84,1,1143,1,25,2,0,1,1,305668,616587,1,cluster1,no
296838,62069,11,103,191,5688,219,114777,4,9,1,4.81,3080,5.76,7,190.17,0,18933,1,73,1,0,1,1,305668,685151,1,cluster1,yes
296947,62811,19,158,326,12836,158,24810,3,6,0,4.13,317,3.88,25,73.34,0,18757,2,6,2,0,1,0,305668,685151,1,cluster1,no
296973,283317,5,229,326,12836,55,20857,4,9,1,5.29,474,6.02,4,402,0,10979,3,141,1,1,2,1,305668,685151,1,cluster1,yes
297029,58037,5,219,326,12836,219,62178,3,7,1,0.69,9541,4.19,19,55,0,17628,1,8,2,0,1,0,305668,543718,1,cluster1,no
297118,22722,32,220,326,12836,220,38530,3,9,0,1.79,9541,5.27,2,174.73,0,2443,1,16,2,1,1,0,305668,685151,1,cluster1,yes
297164,269505,5,219,326,12836,219,30867,4,8,1,3.47,1115,5.36,7,138,1,10075,2,56,3,0,1,1,305668,685151,1,cluster1,yes
297192,186501,24,216,326,12836,216,30548,3,1,0,1.79,5189,4.55,1,48.52,0,7052,1,39,2,0,1,0,305668,685151,1,cluster1,yes
297206,232339,22,92,326,12836,219,10763,4,9,0,3.99,4524,5.75,13,274.09,0,2045,2,130,1,0,8,0,305668,685151,1,cluster1,no
297318,20593,9,59,326,12836,219,124206,4,1,0,0,9541,4.71,13,107.28,0,11840,1,2,2,0,1,1,305668,685151,1,cluster1,no
297342,369137,14,100,326,12836,100,133134,2,8,0,0,9541,0,18,99.88,0,7933,1,11,4,0,1,1,305668,393869,1,cluster1,no
297347,145515,5,219,326,12836,219,125315,0,10,1,2.89,1269,5.94,29,649,0,27701,5,24,2,0,1,0,305668,283471,1,cluster1,no
297355,220743,5,219,326,12836,219,45498,0,8,1,1.79,2284,4.69,16,90,0,1033,2,2,2,2,1,1,305668,685151,1,cluster1,no
297430,318475,26,39,326,12836,202,37379,3,1,0,2.2,9541,4.44,12,82.1,0,17602,3,14,2,2,1,0,305668,685151,1,cluster1,no
297433,359287,5,219,326,12836,219,10493,2,7,0,2.08,9541,0,21,174,0,23055,1,1,2,0,1,1,305668,203342,1,cluster1,no
297477,42487,5,219,326,12836,219,122134,3,7,1,3.18,869,4.67,28,72,0,4335,1,21,2,0,2,0,305668,662136,1,cluster1,yes
297614,335726,5,219,326,12836,219,46317,3,7,1,1.39,30,4.87,36,131,0,23904,2,7,3,0,1,1,305668,611517,1,cluster1,no
297819,249163,5,219,326,12836,219,45449,4,8,1,2.77,1143,5.87,26,259,1,12582,5,74,4,0,1,0,305668,282627,1,cluster1,no
297865,393216,14,100,326,12836,205,129467,2,6,0,4.57,1006,0,19,170.17,0,28317,3,94,3,0,1,0,305668,522465,1,cluster1,no
297888,110639,5,219,326,12836,219,97777,0,4,1,1.79,2024,4.36,7,61,0,12396,2,59,1,0,1,1,305668,49832,1,cluster1,yes
297890,154448,5,219,326,12836,219,78926,2,7,0,0.69,2,4.46,37,59,0,13870,2,4,2,2,1,1,305668,624803,1,cluster1,yes
297930,256188,5,219,326,12836,219,124342,4,8,1,4.19,2989,5.32,6,86,1,8192,3,56,2,0,1,0,305668,22137,1,cluster1,yes
297998,128982,30,85,326,12836,216,130455,3,6,1,2.3,9533,4.63,3,89.69,0,28172,5,53,4,0,2,0,305668,685151,1,cluster1,yes
298040,147999,5,219,326,12836,219,122435,2,8,0,1.61,659,4.34,9,55,1,26484,1,7,2,1,1,1,305668,403419,1,cluster1,yes
298061,96499,5,219,326,12836,219,63870,3,8,1,3.33,9541,5.67,8,142,1,6314,10,177,2,2,1,0,305668,182882,1,cluster1,yes
298105,357673,5,219,326,12836,219,104480,2,7,0,1.95,4091,0,5,114,0,19812,2,3,1,0,1,1,305668,623822,1,cluster1,yes
298105,357673,5,219,326,12836,219,104480,2,7,0,1.95,4091,0,5,114,0,19812,2,3,1,0,1,1,305668,623822,1,cluster1,no
298105,357673,5,219,326,12836,219,59526,3,7,0,2.2,9541,0,12,88,1,19812,2,3,1,0,1,1,305668,623459,1,cluster1,yes
298105,357673,5,219,326,12836,219,59526,3,7,0,2.2,9541,0,12,88,1,19812,2,3,1,0,1,1,305668,623459,1,cluster1,no
298112,330040,5,219,326,12836,219,1704,4,9,1,4.13,9541,5.82,13,199,0,20764,1,329,2,0,1,0,305668,601176,1,cluster1,yes
298113,10059,14,100,326,12836,100,86443,3,8,1,2.08,9541,4.91,18,107.97,0,16177,1,1,2,0,1,1,305668,256,1,cluster1,yes
298219,382821,18,129,326,12836,31,96277,3,8,0,3.09,1143,0,1,129.89,0,20925,2,18,2,0,1,1,305668,685151,1,cluster1,yes
298276,233343,5,219,326,12836,109,100184,1,10,0,4.41,4398,4.82,12,150,0,16743,6,137,1,0,1,0,305668,424082,1,cluster1,no
298287,248301,5,219,326,12836,219,46083,3,8,1,2.2,9541,4.81,7,93,0,27453,1,1,2,0,1,1,305668,678934,1,cluster1,yes
298342,267202,5,219,326,12836,219,80243,3,7,1,1.39,145,5.18,9,140,0,17455,4,141,2,0,1,1,305668,41543,1,cluster1,yes
298395,328215,10,99,326,12836,215,911,4,8,1,4.19,189,5.25,9,86.14,1,2303,3,17,2,0,1,1,305668,685151,1,cluster1,yes
298471,335165,5,219,326,12836,219,54845,3,7,1,0.69,181,4.71,6,152,0,22916,4,24,2,2,1,0,305668,232453,1,cluster1,yes
298506,270217,5,219,326,12836,219,57528,3,9,1,1.61,184,4.97,7,110,0,21656,1,86,4,1,1,1,305668,47408,1,cluster1,yes
298523,250819,12,99,326,12836,215,59614,4,8,1,5.81,9541,4.99,30,99.67,0,22040,4,52,3,0,2,0,305668,685151,1,cluster1,no
298535,208916,5,219,326,12836,219,53022,2,9,1,1.61,396,4.49,20,82,0,14912,1,86,2,0,1,1,305668,279226,1,cluster1,no
298554,144543,5,219,326,12836,219,132978,3,8,0,2.2,150,4.72,15,135,1,10032,2,23,2,1,1,1,305668,533750,1,cluster1,yes
298655,74677,14,100,326,12836,100,64133,3,8,1,1.39,732,5.14,2,144.43,0,17513,1,5,6,0,3,1,305668,491006,1,cluster1,yes
298656,109223,5,219,227,5286,219,77856,4,9,1,3.85,1350,5.94,31,169,1,277,2,12,1,0,1,1,305668,67460,1,cluster1,no
298657,210970,5,219,326,12836,219,57763,3,8,1,3.61,1565,5.07,15,249,0,23676,1,140,2,0,1,1,305668,174764,1,cluster1,yes
298690,141386,5,219,326,12836,219,132214,3,9,1,1.1,6329,4.96,1,109,0,6229,1,116,2,2,1,1,305668,429933,1,cluster1,yes
298700,109875,5,219,326,12836,219,135380,3,8,1,3.85,2322,5.13,18,106,0,21856,1,10,2,3,1,1,305668,52005,1,cluster1,yes
298707,183394,5,219,326,12836,219,48018,3,10,1,2.08,390,5.22,14,190,0,3802,1,11,2,0,1,0,305668,429930,1,cluster1,no
298711,370934,5,219,326,12836,219,59753,4,9,1,3.3,204,0,6,158,0,18495,2,2,2,0,1,1,305668,516565,1,cluster1,no
298712,88258,15,55,326,12836,99,44956,3,7,0,5.14,48,5.34,27,141.3,1,13292,4,123,2,0,1,1,305668,685151,1,cluster1,no
298721,113083,5,134,326,12836,219,85514,3,7,0,3.26,685,5.11,27,129,0,4138,1,6,1,0,1,0,305668,685151,1,cluster1,no
298778,292982,24,216,326,12836,98,131951,5,9,1,4.42,569,5.28,2,146.65,0,24731,3,13,1,0,1,0,305668,685151,1,cluster1,yes
298782,47321,5,219,326,12836,219,55092,3,9,1,1.95,9541,5.12,24,161,0,26351,4,59,2,0,2,0,305668,670440,1,cluster1,no
298789,120266,5,219,326,12836,219,73173,4,8,0,5.54,9541,5.79,20,160,0,1741,1,17,2,0,1,1,305668,570777,1,cluster1,no
298789,120266,5,219,326,12836,219,73173,4,8,0,5.54,9541,5.79,20,160,0,1741,1,17,2,0,1,1,305668,570777,1,cluster1,yes
298789,120266,5,219,326,12836,219,31336,4,8,1,5.52,9541,5.98,19,189,0,1741,1,17,2,0,1,1,305668,570769,1,cluster1,no
298789,120266,5,219,326,12836,219,31336,4,8,1,5.52,9541,5.98,19,189,0,1741,1,17,2,0,1,1,305668,570769,1,cluster1,yes
298834,44201,5,219,326,12836,219,139832,4,9,1,0,74,5.22,28,169,0,8993,1,32,2,0,1,1,305668,76242,1,cluster1,no
298834,44201,5,219,326,12836,219,139832,4,9,1,0,74,5.22,28,169,0,8993,1,32,2,0,1,1,305668,76242,1,cluster1,no
298834,44201,5,219,326,12836,219,80061,2,7,1,0,9538,4.24,25,40,0,8993,1,32,2,0,1,1,305668,73034,1,cluster1,no
298834,44201,5,219,326,12836,219,80061,2,7,1,0,9538,4.24,25,40,0,8993,1,32,2,0,1,1,305668,73034,1,cluster1,no
298852,179070,16,31,326,12836,55,89069,3,10,0,0,7,5.04,15,194.47,0,11244,1,3,2,0,1,1,305668,579808,1,cluster1,no
298862,105484,5,219,326,12836,219,37786,4,8,1,1.61,9541,5.46,2,139,0,23199,1,0,2,2,1,1,305668,55269,1,cluster1,yes
298915,366163,14,100,326,12836,100,78942,3,9,1,2.4,837,0,2,137.44,0,21995,4,61,2,2,1,1,305668,685151,1,cluster1,no
298915,366163,14,100,326,12836,100,78942,3,9,1,2.4,837,0,2,137.44,0,21995,4,61,2,2,1,1,305668,685151,1,cluster1,yes
298915,366163,14,100,326,12836,100,3051,3,7,1,0.69,143,0,1,116.83,0,21995,4,61,2,2,1,1,305668,685151,1,cluster1,no
298915,366163,14,100,326,12836,100,3051,3,7,1,0.69,143,0,1,116.83,0,21995,4,61,2,2,1,1,305668,685151,1,cluster1,yes
298958,308406,12,99,326,12836,31,87397,3,9,0,1.1,9532,4.48,4,192.55,0,23495,8,29,2,2,1,0,305668,685151,1,cluster1,yes
298963,158294,19,158,326,12836,158,127274,2,6,0,3.53,4594,4.13,2,42.31,0,21109,3,4,2,0,1,0,39936,665563,1,cluster1,yes
298987,214819,5,219,326,12836,100,94927,2,6,0,2.56,869,5.09,1,104,0,21087,1,66,7,0,3,0,305668,159429,1,cluster1,yes
299032,197644,5,219,326,12836,219,42779,2,7,1,1.39,18,4.5,7,80,0,13539,2,0,2,3,1,1,305668,93906,1,cluster1,yes
299083,172047,5,219,326,12836,219,39719,2,8,1,1.61,1152,4.09,13,60,0,2464,3,74,2,0,1,0,305668,436628,1,cluster1,no
299161,288623,13,81,326,12836,202,19225,4,5,0,1.1,9532,4.19,9,42.63,0,15122,2,11,2,3,1,1,305668,685151,1,cluster1,no
299177,105894,5,219,326,12836,219,128058,4,10,1,4.58,4047,5.77,10,546,1,15996,5,25,2,0,1,0,305668,58743,1,cluster1,yes
299194,63041,5,219,326,12836,219,868,4,9,1,3.66,5064,5.37,14,89,1,22616,1,0,1,0,1,1,305668,685151,1,cluster1,yes
299236,97010,25,215,326,12836,100,99806,4,9,1,4.44,3248,5.61,18,192.67,0,12454,2,12,2,0,1,1,305668,685151,1,cluster1,no
299355,51408,5,219,326,12836,219,47437,3,9,1,2.89,788,5.14,14,110,0,13896,2,15,1,2,1,0,305668,685151,1,cluster1,no
299356,24894,5,219,326,12836,219,120248,4,8,1,4.26,3353,5.12,2,239,0,3602,3,85,2,0,1,0,305668,616613,1,cluster1,yes
299363,180859,5,178,326,12836,215,47636,4,8,0,6.24,724,5.15,1,219,0,2303,21,19,2,3,1,0,305668,685151,1,cluster1,yes
299405,93867,5,219,326,12836,219,48815,2,6,0,3.74,3178,4.64,1,122,1,14220,1,7,4,0,1,1,134425,685151,1,cluster1,yes
299473,382884,2,56,326,12836,56,51215,4,8,0,4.83,4271,0,1,82.42,1,2390,3,10,2,0,1,1,305668,685151,1,cluster1,yes
299489,324665,5,219,326,12836,219,27589,3,8,1,2.4,904,5.18,16,253,0,27608,4,33,2,0,1,1,305668,99441,1,cluster1,yes
299510,93520,10,4,326,12836,219,72185,3,8,0,1.95,772,4.93,34,93.4,1,24232,2,87,2,0,1,0,305668,685151,1,cluster1,yes
299598,268927,5,109,326,12836,99,58831,3,1,0,0.69,9541,4.8,30,103,0,11783,2,14,2,0,2,0,305668,685151,1,cluster1,no
299621,5754,24,37,326,12836,216,63279,4,9,1,3.37,303,5.29,26,150.97,0,28172,3,62,2,0,1,0,305668,685151,1,cluster1,no
299621,5754,24,37,326,12836,216,63279,4,9,1,3.37,303,5.29,26,150.97,0,28172,3,62,2,0,1,0,305668,685151,1,cluster1,yes
299621,5754,24,37,326,12836,216,79008,4,9,0,3.83,720,5.65,9,210.28,0,28172,3,62,2,0,1,0,305668,685151,1,cluster1,no
299621,5754,24,37,326,12836,216,79008,4,9,0,3.83,720,5.65,9,210.28,0,28172,3,62,2,0,1,0,305668,685151,1,cluster1,yes
299740,140151,16,215,326,12836,31,135580,0,5,0,5.06,2993,3.83,15,65.68,0,23445,1,3,2,0,1,1,305668,685151,1,cluster1,yes
299751,341300,5,219,326,12836,219,59471,3,6,1,1.39,9541,0,20,104,0,366,1,18,2,0,2,1,305668,685151,1,cluster1,no
299783,93641,5,219,326,12836,219,13019,3,9,1,0.69,451,5.52,1,152,0,9026,6,196,4,4,2,0,305668,581277,1,cluster1,no
299878,95447,18,129,326,12836,219,109270,3,9,1,1.39,57,4.61,29,98.73,0,13539,7,192,2,1,1,0,305668,423738,1,cluster1,no
299883,111802,5,219,326,12836,219,140548,2,4,0,2.4,9536,4.09,30,60,0,10737,2,155,3,0,1,1,305668,146462,1,cluster1,no
299888,170092,32,220,326,12836,220,128632,4,9,1,4.98,1350,5.5,14,418.79,0,20905,1,6,2,0,1,0,305668,30,1,cluster1,yes
299888,170092,32,220,326,12836,220,128632,4,9,1,4.98,1350,5.5,14,418.79,0,20905,1,6,2,0,1,0,305668,30,1,cluster1,yes
299888,170092,32,220,326,12836,220,45875,5,9,1,5.24,1444,5.62,21,611.85,0,20905,1,6,2,0,1,0,305668,22,1,cluster1,yes
299888,170092,32,220,326,12836,220,45875,5,9,1,5.24,1444,5.62,21,611.85,0,20905,1,6,2,0,1,0,305668,22,1,cluster1,yes
299900,139655,15,55,326,12836,219,53691,2,8,1,1.1,9539,4.95,10,79.01,0,4562,1,14,2,0,1,0,305668,685151,1,cluster1,no
299913,312007,16,31,326,12836,215,137028,2,6,0,0.69,9532,4.28,26,46.21,1,2303,1,33,2,1,1,1,305668,517867,1,cluster1,no
299913,312007,16,31,326,12836,215,137028,2,6,0,0.69,9532,4.28,26,46.21,1,2303,1,33,2,1,1,1,305668,517867,1,cluster1,yes
299913,312007,16,31,326,12836,215,77289,2,1,0,4.96,221,3.98,16,102.7,0,2303,1,33,2,1,1,1,305668,518818,1,cluster1,no
299913,312007,16,31,326,12836,215,77289,2,1,0,4.96,221,3.98,16,102.7,0,2303,1,33,2,1,1,1,305668,518818,1,cluster1,yes
299925,315820,4,50,326,12836,219,83019,3,9,1,0,9532,4.8,9,64.69,1,8347,10,28,1,1,2,0,305668,339098,1,cluster1,yes
299973,195416,14,100,326,12836,100,136454,3,7,0,0.69,9541,5.2,21,114.83,0,4038,2,13,3,0,1,0,305668,98958,1,cluster1,yes
300001,78593,22,92,326,12836,98,30414,4,9,0,4.65,1840,5.09,12,128.98,1,8612,4,23,2,0,1,1,305668,685151,1,cluster1,yes
300044,326307,5,219,326,12836,219,43653,3,8,0,3,4977,5.26,4,124,1,27891,6,27,2,1,1,0,305668,13404,1,cluster1,yes
300151,384868,5,219,326,12836,219,19874,2,6,1,1.39,9541,0,12,70,0,3496,2,17,2,0,1,1,305668,491985,1,cluster1,yes
300151,384868,5,219,326,12836,219,19874,2,6,1,1.39,9541,0,12,70,0,3496,2,17,2,0,1,1,305668,491985,1,cluster1,no
300151,384868,5,219,326,12836,219,132683,2,7,1,2.2,3145,0,1,69,1,3496,2,17,2,0,1,1,305668,493506,1,cluster1,yes
300151,384868,5,219,326,12836,219,132683,2,7,1,2.2,3145,0,1,69,1,3496,2,17,2,0,1,1,305668,493506,1,cluster1,no
300154,324066,5,42,326,12836,56,107701,4,8,0,5.24,1079,4.85,2,127,0,17544,4,4,3,1,2,1,305668,685151,1,cluster1,no
300234,96741,14,100,326,12836,100,1045,3,8,1,1.61,423,5.04,2,135.2,0,5625,1,61,4,0,2,1,305668,148763,1,cluster1,yes
300443,267460,5,219,326,12836,219,79993,2,3,1,1.79,9541,4.5,26,62,1,1946,5,4,2,0,1,0,305668,685151,1,cluster1,no
300462,115086,18,129,326,12836,132,101679,3,10,0,0.69,9541,4.8,9,92.89,0,3970,1,1,2,0,1,1,305668,685151,1,cluster1,no
300491,210085,5,219,326,12836,219,6471,3,9,0,1.61,26,5.05,8,170,1,8993,3,14,2,2,1,1,305668,330620,1,cluster1,no
300538,19926,5,219,326,12836,219,120019,3,7,0,2.2,1931,4.77,18,91,1,13263,2,43,1,0,1,1,305668,552217,1,cluster1,no
300558,322545,24,216,326,12836,99,47033,3,9,1,2.08,574,4.94,16,118.03,0,13408,3,36,1,0,1,0,305668,685151,1,cluster1,yes
300566,184398,5,219,326,12836,219,99840,2,9,1,0,132,4.73,9,56,0,25197,3,16,2,0,1,1,9718,235572,1,cluster1,no
300608,4853,1,13,326,12836,215,61335,3,7,0,4.48,9541,4.63,26,111.71,0,9027,7,47,2,0,1,0,305668,685151,1,cluster1,no
300610,69990,22,92,326,12836,216,114589,3,6,0,2.71,616,4.4,7,46,0,24456,1,5,1,0,1,0,305668,685151,1,cluster1,yes
300635,119011,5,31,326,12836,219,56571,3,9,1,0,28,4.91,4,149,0,23605,3,4,1,0,1,1,305668,411683,1,cluster1,yes
300664,73126,5,219,326,12836,219,116133,4,9,1,0,7,5.1,25,129,0,25479,1,3,2,0,1,0,305668,662133,1,cluster1,no
300685,117729,5,219,326,12836,219,38693,3,8,1,0.69,9541,4.69,28,89,0,15281,1,159,2,1,1,1,305668,378343,1,cluster1,no
300704,65421,5,219,326,12836,219,64873,3,9,1,3.26,3428,4.97,26,93,1,16794,2,48,2,0,1,1,305668,191257,1,cluster1,yes
300765,297296,5,9,326,12836,14,114977,3,8,0,3.93,817,4.5,18,67,1,23135,14,97,2,0,1,0,305668,685151,1,cluster1,yes
300766,94180,32,220,326,12836,219,128155,4,9,1,2.2,193,5.09,3,90.6,1,13870,3,243,1,1,2,1,305668,598524,1,cluster1,no
300853,23254,22,92,326,12836,98,125107,5,10,0,0,9535,6.21,4,409.27,1,23561,2,83,2,0,1,1,305668,685151,1,cluster1,yes
300856,351692,5,219,326,12836,219,81496,2,6,1,2.3,41,0,20,89,0,3694,3,68,2,0,1,1,305668,518774,1,cluster1,no
300876,373322,14,100,108,1466,100,18611,3,8,0,0.69,186,0,13,196.4,1,20216,2,42,2,0,1,1,305668,121915,1,cluster1,yes
300885,20094,32,220,326,12836,15,115924,4,10,0,3.5,229,4.8,10,109.52,1,23688,2,32,2,2,2,0,305668,577028,1,cluster1,no
300910,106827,5,219,326,12836,219,119577,3,8,1,4.08,1059,4.88,22,155,0,9412,2,48,2,0,1,1,305668,111624,1,cluster1,no
300925,119956,12,99,326,12836,145,4882,5,8,1,3.78,1929,5.48,31,92.84,0,3993,2,49,2,0,1,0,305668,685151,1,cluster1,no
300967,238731,5,219,326,12836,219,58475,3,9,1,3.04,9541,5.47,16,200,0,5677,2,48,2,0,1,1,305668,454777,1,cluster1,no
301006,26720,5,219,326,12836,219,18649,2,7,1,0.69,764,4.24,21,56,1,1331,3,48,5,0,2,0,305668,685151,1,cluster1,no
301030,46931,24,216,326,12836,202,19298,3,1,0,2.2,2,4.23,9,28.26,0,15122,3,23,2,0,1,1,305668,685151,1,cluster1,no
301200,257220,24,216,326,12836,211,59821,4,7,1,2.71,1452,5.91,15,134.2,0,25831,3,56,1,0,1,0,305668,685151,1,cluster1,yes
301205,272338,14,100,326,12836,219,119682,2,4,1,1.39,9541,4.44,25,76.72,0,7434,1,42,1,0,1,1,305668,256956,1,cluster1,no
301214,272197,18,129,326,12836,129,32400,5,9,1,1.39,581,5.37,6,175.9,0,22417,1,5,4,0,2,0,305668,43397,1,cluster1,yes
301283,56730,5,219,326,12836,219,82317,2,8,0,5.08,894,5.26,14,99,1,8183,2,37,2,0,1,0,305668,200246,1,cluster1,no
301295,194316,5,219,326,12836,219,22779,5,10,0,3.83,2617,6.21,3,250,0,7897,5,102,2,0,1,0,305668,40845,1,cluster1,yes
301327,390660,5,219,326,12836,219,88957,4,9,0,5.57,2431,0,36,412,0,5872,4,160,1,1,1,1,305668,187338,1,cluster1,no
301357,330625,15,55,326,12836,220,121945,5,8,1,3.78,9541,5.71,25,264.79,0,22018,1,26,2,1,2,0,305668,685151,1,cluster1,no
301379,63402,14,100,326,12836,100,100080,3,7,1,3.09,178,4.94,2,48.6,0,6948,4,53,2,0,1,0,305668,685151,1,cluster1,yes
301553,275458,5,219,186,8439,219,57001,4,8,1,2.08,2503,5.15,2,180,1,12736,3,66,2,0,1,1,305668,289727,1,cluster1,no
301558,98478,5,219,326,12836,219,75897,3,9,1,3.3,157,5.33,14,144,0,8347,6,136,4,2,1,0,305668,546917,1,cluster1,no
301558,98478,5,219,326,12836,219,75897,3,9,1,3.3,157,5.33,14,144,0,8347,6,136,4,2,1,0,305668,546917,1,cluster1,no
301558,98478,5,219,326,12836,219,130878,3,9,1,3.56,138,5.18,22,195,0,8347,6,136,4,2,1,0,305668,546905,1,cluster1,no
301558,98478,5,219,326,12836,219,130878,3,9,1,3.56,138,5.18,22,195,0,8347,6,136,4,2,1,0,305668,546905,1,cluster1,no
301565,354103,5,219,326,12836,219,28602,3,9,1,1.79,9541,0,5,160,0,11703,1,5,2,2,1,1,305668,685151,1,cluster1,no
