srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,click_bool
254129,321018,5,219,326,12836,59,97445,4,8,0,3.22,50,5.58,204,1,27000,4,0,2,0,1,1,305668,577800,0,no
254129,321018,5,219,326,12836,59,97445,4,8,0,3.22,50,5.58,204,1,27000,4,0,2,0,1,1,305668,577800,0,yes
254168,236963,15,55,326,12836,55,16918,4,9,0,4.32,549,4.98,115.03,0,19213,1,1,2,1,1,0,305668,685151,0,no
254182,8678,22,92,326,12836,219,58277,3,8,0,3.69,619,4.84,89.43,0,6443,1,9,2,0,1,1,305668,685151,0,no
254184,85844,5,100,326,12836,219,104310,3,7,0,3.09,143,5.21,76,1,23904,1,1,2,0,1,0,305668,685151,0,no
254200,191435,31,219,326,12836,230,136031,3,7,0,2.94,3376,5.36,105,1,26427,7,143,2,2,1,0,305668,685151,0,yes
254275,275090,5,219,326,12836,219,21808,4,9,0,4.22,1341,5.68,199,1,15307,1,0,2,0,1,0,305668,13,0,no
254289,360087,19,158,326,12836,53,71712,3,6,0,2.48,539,0,99.95,0,2542,1,4,2,0,2,0,305668,685151,0,yes
254290,374719,5,219,326,12836,219,24545,4,8,0,4.04,2772,0,51,1,8192,1,11,2,0,1,0,305668,170474,0,yes
254290,374719,5,219,326,12836,219,24545,4,8,0,4.04,2772,0,51,1,8192,1,11,2,0,1,0,305668,170474,0,no
254317,36434,16,31,326,12836,215,93018,4,8,0,3.58,790,5.17,117.88,1,26929,3,3,3,0,1,1,305668,685151,0,yes
254326,391320,18,129,326,12836,68,12048,4,8,0,0.69,1517,0,118.38,0,14408,1,2,2,0,1,0,305668,576154,0,no
254407,53907,24,216,326,12836,98,50370,2,5,0,3.58,9541,4,13.2,0,24765,1,5,2,0,1,0,305668,685151,0,yes
254420,219078,32,220,326,12836,220,58092,5,9,0,4.65,502,5.95,313.48,0,22043,1,27,2,0,1,0,136995,344290,0,yes
254557,328174,5,219,326,12836,219,116942,4,8,0,4.06,2100,5.27,272,1,8192,2,24,2,0,1,1,305668,167157,0,no
254559,165314,14,100,326,12836,100,73077,4,9,0,4.23,906,5.6,164.69,0,982,1,4,2,0,1,1,305668,104859,0,yes
254600,331153,5,219,326,12836,219,124472,2,6,0,1.79,594,4.21,74,0,11164,2,30,2,0,1,1,305668,685151,0,yes
254600,331153,5,219,326,12836,219,124472,2,6,0,1.79,594,4.21,74,0,11164,2,30,2,0,1,1,305668,685151,0,no
254677,76898,15,55,326,12836,109,98815,2,8,0,4.97,9541,4.81,73.12,1,21013,3,115,1,0,1,1,305668,685151,0,no
254729,218292,18,129,326,12836,129,25130,3,6,0,4.91,7387,4.89,91.32,1,447,1,84,1,0,1,0,305668,163911,0,no
254752,347436,5,219,326,12836,219,27958,2,8,0,3.47,9541,0,65,0,10099,1,6,2,0,1,1,305668,179189,0,yes
254836,2112,15,55,326,12836,4,55447,3,1,0,2.48,767,4.57,92.93,0,21014,1,4,1,0,1,0,305668,685151,0,no
254845,148689,5,219,326,12836,219,28517,2,7,0,4.09,350,4.69,99,0,13870,1,1,2,0,1,1,305668,254144,0,no
254890,351834,15,55,326,12836,154,29159,4,1,0,5.39,788,0,71.56,1,13247,3,42,2,0,1,0,305668,685151,0,no
254897,44155,14,100,326,12836,100,5866,4,7,0,4.45,3791,4.99,109.8,0,12454,1,4,2,0,1,1,305668,226970,0,no
254972,338561,24,216,277,3557,39,49923,4,9,0,3.99,591,0,167.64,0,15122,2,12,1,1,1,1,305668,685151,0,yes
254976,114167,18,129,326,12836,219,14536,3,8,0,5.55,635,5.4,169.9,0,4562,3,116,2,0,1,0,305668,685151,0,yes
254986,363483,7,32,326,12836,32,1628,2,1,0,0,25,0,82.6,0,15196,1,2,1,0,1,0,305668,676535,0,no
255008,56627,5,219,326,12836,219,21129,3,6,0,2.77,1612,5.21,99,1,27730,1,1,2,0,1,1,305668,57474,0,yes
255102,260603,30,85,326,12836,225,119447,4,1,0,2.08,9541,4.6,57.76,0,9957,1,1,2,0,1,0,305668,685151,0,yes
255126,234435,18,129,94,2068,219,37731,2,8,0,3.33,1984,4.43,67.26,0,27456,1,71,2,0,1,1,305668,452284,0,yes
255142,61396,5,219,326,12836,219,134179,4,9,0,2.2,36,5.13,170,1,4335,3,10,2,0,1,1,305668,533109,0,no
255200,212047,5,219,326,12836,219,74205,3,8,0,2.89,15,4.7,118,1,3694,1,1,2,0,1,1,305668,18412,0,no
255203,45760,24,216,326,12836,92,79900,2,1,0,4.04,204,4.41,40.1,0,6991,2,23,1,0,1,1,305668,685151,0,no
255203,45760,24,216,326,12836,92,79900,2,1,0,4.04,204,4.41,40.1,0,6991,2,23,1,0,1,1,305668,685151,0,yes
255230,291387,5,51,326,12836,31,22879,0,10,0,6.76,7038,5.07,120,0,11530,3,76,2,1,1,0,305668,685151,0,yes
255312,352959,5,219,326,12836,219,117017,4,9,0,3.97,2037,0,199,0,8026,4,41,2,0,1,0,305668,590938,0,no
255312,352959,5,219,326,12836,219,117017,4,9,0,3.97,2037,0,199,0,8026,4,41,2,0,1,0,305668,590938,0,no
255312,352959,5,219,326,12836,219,94127,4,8,0,3.97,1746,0,187,1,8026,4,41,2,0,1,0,305668,590931,0,no
255312,352959,5,219,326,12836,219,94127,4,8,0,3.97,1746,0,187,1,8026,4,41,2,0,1,0,305668,590931,0,no
255425,143056,5,219,326,12836,219,37050,4,9,0,0.69,782,5.13,127,1,10993,2,1,2,0,1,0,305668,110533,0,yes
255425,143056,5,219,326,12836,219,37050,4,9,0,0.69,782,5.13,127,1,10993,2,1,2,0,1,0,305668,110533,0,no
255454,168564,14,219,326,12836,219,31193,2,5,0,1.39,459,4.97,120.25,0,21576,1,1,4,0,1,1,305668,639261,0,no
255510,226837,5,219,326,12836,219,82179,4,9,0,2.48,9541,5.18,150,0,888,1,17,2,0,1,0,305668,117039,0,yes
255522,367417,1,13,326,12836,98,17709,4,1,0,3.33,9541,0,54.68,1,25298,12,26,6,1,3,0,305668,685151,0,no
255587,309023,24,216,326,12836,92,117915,4,8,0,4.58,457,5.01,61.29,1,6991,2,5,2,0,2,0,305668,685151,0,no
255656,259846,5,219,326,12836,59,14083,3,8,0,4.9,3029,4.88,76,0,12710,2,68,4,2,1,0,22049,183787,0,yes
255665,331066,5,219,326,12836,219,60348,0,9,0,1.79,1680,5.26,199,0,15284,2,49,2,4,1,0,305668,306716,0,no
255678,31806,32,220,326,12836,100,34873,4,8,0,4.51,1935,5.22,92.06,1,21115,2,83,2,0,1,1,305668,619187,0,no
255806,95149,14,100,326,12836,219,17054,3,7,0,0.69,187,4.77,60.93,0,2463,1,71,2,2,1,0,305668,35002,0,yes
255993,206882,14,100,326,12836,14,52447,3,5,0,4.28,9541,4.37,53.61,0,24046,3,23,2,0,1,1,305668,620296,0,no
256062,170063,15,55,326,12836,55,108314,4,6,0,2.4,9541,5.28,212.31,0,22716,1,0,1,0,1,1,305668,685151,0,no
256105,276624,18,129,326,12836,216,26074,3,9,0,2.56,2846,5.02,73.36,0,8136,3,7,2,0,1,0,305668,685151,0,no
256108,239091,5,219,326,12836,219,11591,4,9,0,3.37,863,5.66,185,0,3694,1,33,2,0,1,1,305668,530266,0,yes
256150,360799,22,92,326,12836,98,33428,5,9,0,4.19,791,0,187.97,1,24731,4,35,2,2,2,1,305668,685151,0,no
256324,32603,9,59,326,12836,219,50408,3,7,0,2.77,616,4.41,69.03,0,21382,2,397,2,2,1,1,305668,64705,0,yes
256420,127738,5,219,326,12836,219,21498,3,1,0,2.3,9541,5.37,165,0,5522,2,5,2,0,1,1,305668,412992,0,yes
256446,202326,13,81,326,12836,39,21839,3,7,0,4.16,564,5.29,131.58,1,15122,1,27,2,0,1,1,42711,685151,0,no
256446,202326,13,81,326,12836,39,21839,3,7,0,4.16,564,5.29,131.58,1,15122,1,27,2,0,1,1,42711,685151,0,yes
256446,202326,13,81,326,12836,39,22880,4,6,0,3.85,432,5.09,120.38,1,15122,1,27,2,0,1,1,155637,685151,0,no
256446,202326,13,81,326,12836,39,22880,4,6,0,3.85,432,5.09,120.38,1,15122,1,27,2,0,1,1,155637,685151,0,yes
256531,142634,5,219,326,12836,219,73848,4,7,0,2.77,278,5.09,76,1,16570,3,44,2,0,1,1,305668,521648,0,yes
256638,36768,12,99,326,12836,219,41081,2,5,0,1.1,9541,4.57,75.13,0,2134,1,152,3,3,2,0,305668,685151,0,yes
256659,296239,24,216,326,12836,99,11621,3,8,0,3.33,2382,5.05,141.32,0,26103,1,63,2,0,1,1,305668,685151,0,yes
256659,296239,24,216,326,12836,99,11621,3,8,0,3.33,2382,5.05,141.32,0,26103,1,63,2,0,1,1,305668,685151,0,yes
256659,296239,24,216,326,12836,99,115348,0,9,0,3.4,4449,5.66,212.73,0,26103,1,63,2,0,1,1,305668,685151,0,yes
256659,296239,24,216,326,12836,99,115348,0,9,0,3.4,4449,5.66,212.73,0,26103,1,63,2,0,1,1,305668,685151,0,yes
256687,151245,5,219,326,12836,31,34740,4,8,0,6.88,1395,5.25,104,1,16361,1,27,2,0,1,1,178263,467243,0,no
256814,21013,5,219,326,12836,35,93893,3,10,0,0,9541,4.48,69,0,25117,1,42,2,0,1,1,305668,160413,0,yes
256907,76415,5,219,326,12836,219,15399,3,9,0,5.04,504,5.37,184,0,6424,1,5,2,0,1,1,150977,295311,0,no
256956,383172,5,219,326,12836,219,36156,3,9,0,3.3,1832,0,98,1,1842,5,54,5,1,2,0,305668,374518,0,yes
256978,272898,16,31,326,12836,31,105510,2,8,0,6.83,7614,4.49,78.18,0,6285,1,2,1,0,1,0,305668,112729,0,yes
257029,213180,32,220,326,12836,39,137576,4,8,0,2.71,9541,5.16,260.05,0,15122,2,184,2,2,1,0,305668,254677,0,no
257216,332824,5,219,326,12836,219,110981,0,4,0,1.61,84,4.12,75,0,17747,2,1,2,0,1,1,305668,239203,0,yes
257280,62690,5,219,326,12836,219,81787,3,7,0,2.48,46,5.31,118,1,23904,1,1,2,0,1,1,305668,630485,0,no
257316,22415,14,100,326,12836,100,83340,2,6,0,3.71,1512,5.39,178.79,0,20438,1,56,2,3,1,1,305668,523605,0,no
257329,378565,5,219,326,12836,219,122158,3,7,0,2.64,9541,0,145,0,7488,3,32,2,0,1,1,305668,236072,0,no
257413,369571,5,219,326,12836,45,14733,1,8,0,2.77,128,0,35,0,8367,3,22,1,0,1,0,305668,685151,0,no
257429,38862,5,219,326,12836,219,122749,4,9,0,3.09,511,4.91,73,1,18547,1,14,4,1,1,1,305668,505645,0,yes
257513,235380,15,55,326,12836,55,140378,3,10,0,1.61,9541,4.72,161.04,0,24955,1,85,2,0,1,1,305668,685151,0,no
257553,39701,5,186,326,12836,41,31562,4,8,0,6.15,7354,5.27,53,1,17549,2,55,1,2,1,1,305668,685151,0,no
257741,195053,5,219,326,12836,219,131599,3,9,0,3.37,2895,4.8,89,0,11073,2,19,2,2,1,0,305668,601317,0,yes
257749,263069,5,219,326,12836,219,112172,2,9,0,0,547,4.94,109,0,17659,1,3,2,0,1,0,305668,50892,0,yes
257770,278683,15,55,326,12836,31,117204,4,10,0,3.37,5469,5.72,315.27,1,24139,2,21,2,0,1,0,305668,685151,0,no
257781,24131,5,205,326,12836,109,26306,5,8,0,3.69,596,5.26,125,0,11543,2,7,3,0,1,0,305668,685151,0,no
257801,151303,16,31,326,12836,31,25580,4,8,0,2.4,7981,5.63,224.51,0,23437,2,142,2,1,1,0,305668,265116,0,yes
257836,148767,25,215,326,12836,219,12283,4,7,0,5,2352,5.36,237.87,1,16045,1,5,2,0,1,1,47148,685151,0,no
257836,148767,25,215,326,12836,219,12283,4,7,0,5,2352,5.36,237.87,1,16045,1,5,2,0,1,1,47148,685151,0,yes
257836,148767,25,215,326,12836,219,32752,4,7,0,5.15,2770,5.42,148.34,1,16045,1,5,2,0,1,1,46699,685151,0,no
257836,148767,25,215,326,12836,219,32752,4,7,0,5.15,2770,5.42,148.34,1,16045,1,5,2,0,1,1,46699,685151,0,yes
257879,306860,14,100,326,12836,100,53555,4,8,0,1.79,801,5.21,244.24,0,14161,2,8,2,0,1,1,115576,99487,0,yes
257936,10075,5,219,326,12836,59,96982,3,1,0,0,9541,4.48,67,1,2794,2,9,2,0,1,1,259023,136485,0,no
257936,10075,5,219,326,12836,59,96982,3,1,0,0,9541,4.48,67,1,2794,2,9,2,0,1,1,259023,136485,0,no
257936,10075,5,219,326,12836,59,98497,3,10,0,2.4,414,4.32,104,0,2794,2,9,2,0,1,1,262902,136276,0,no
257936,10075,5,219,326,12836,59,98497,3,10,0,2.4,414,4.32,104,0,2794,2,9,2,0,1,1,262902,136276,0,no
258013,337776,14,100,326,12836,219,91186,2,6,0,1.95,3048,4.66,86.75,0,2740,1,27,2,0,1,1,268432,672741,0,no
258027,237607,24,216,326,12836,99,14564,3,7,0,6.29,3675,5.24,158.5,1,23431,2,21,2,0,1,1,305668,685151,0,no
258106,16252,18,129,326,12836,129,30169,3,8,0,0,9541,4.41,66.07,0,21839,2,10,1,0,1,1,305668,647169,0,no
258162,177714,5,219,326,12836,219,42981,2,5,0,3.66,4110,4.87,81,1,11409,2,1,2,0,1,0,122942,167,0,yes
258200,187662,5,219,326,12836,219,40906,2,6,0,2.71,4415,4.8,124,0,5614,2,19,2,0,1,1,305668,606174,0,yes
258258,188470,15,55,326,12836,215,133908,3,9,0,6.08,2419,5.05,117.91,1,9371,1,17,2,0,1,0,305668,685151,0,yes
258277,48041,16,31,326,12836,31,119973,4,9,0,4.36,1950,5.54,169.36,0,16902,1,1,2,0,1,1,305668,97254,0,no
258278,339963,5,219,326,12836,219,102347,4,8,0,1.39,9541,0,133,1,14543,2,5,2,0,1,1,305668,324793,0,no
258313,146116,5,219,326,12836,219,91140,3,8,0,0.69,9541,5.15,144,1,6986,1,0,2,0,1,1,149009,491092,0,no
258341,365842,5,219,326,12836,219,100328,0,8,0,2.2,10,0,111,0,23998,1,34,2,0,1,1,305668,148048,0,no
258425,386866,5,219,326,12836,219,103923,3,1,0,1.95,9541,0,129,0,4138,2,16,4,0,1,1,305668,212886,0,no
258459,47691,18,129,326,12836,32,8759,3,8,0,2.3,1135,5.15,133.16,0,987,1,5,3,0,3,0,305668,685151,0,yes
258513,324363,5,219,326,12836,219,15808,3,8,0,2.3,2049,4.62,130,0,26343,1,0,2,0,1,0,305668,37552,0,yes
258527,186336,5,219,326,12836,59,75251,4,9,0,3.69,473,6.06,240,1,6659,5,1,3,0,1,0,305668,190683,0,yes
258566,234964,18,129,326,12836,100,55134,2,9,0,0.69,12,4.73,91.84,0,982,1,133,1,1,2,1,305668,685151,0,yes
258581,126690,5,219,326,12836,31,47123,4,9,0,4.97,7917,4.96,114,1,13835,1,113,2,0,1,0,305668,346767,0,yes
258608,138982,18,129,326,12836,132,27544,3,8,0,4.14,74,4.96,101.58,1,1815,4,155,1,1,1,0,305668,685151,0,yes
258632,38097,15,4,326,12836,31,98341,3,9,0,5,677,5.26,168.43,0,2519,1,2,2,0,1,1,305668,685151,0,yes
258661,161847,16,31,326,12836,31,58571,4,8,0,6.79,4843,5.9,147.74,1,15733,1,1,2,0,1,0,305668,685151,0,no
258683,8772,14,100,326,12836,15,131846,4,7,0,3.78,116,5.05,115.38,0,8660,2,5,2,0,1,0,305668,555362,0,yes
258762,270692,32,220,326,12836,220,2695,4,5,0,4.63,1197,4.73,71.94,0,22043,2,4,2,0,1,0,97952,59,0,yes
258768,305822,18,32,326,12836,99,37887,3,6,0,5.02,803,5.14,131.39,0,4440,1,64,2,0,1,1,305668,685151,0,yes
258773,129551,5,219,326,12836,219,139050,4,8,0,1.1,1627,4.9,109,0,12153,6,93,2,0,1,0,305668,642246,0,yes
258775,22132,5,219,326,12836,219,5302,0,7,0,2.56,2283,4.61,102,0,3278,3,5,4,0,1,1,305668,524168,0,no
258785,178681,5,219,177,6414,113,90959,4,8,0,1.61,321,5.8,188,1,2514,1,7,1,0,1,0,305668,63557,0,yes
258794,246686,5,219,326,12836,219,101312,4,8,0,2.3,197,5.02,151,0,20551,4,74,2,1,1,0,305668,308647,0,no
258794,246686,5,219,326,12836,219,101312,4,8,0,2.3,197,5.02,151,0,20551,4,74,2,1,1,0,305668,308647,0,no
258794,246686,5,219,326,12836,219,77294,3,9,0,3.64,554,4.85,119,0,20551,4,74,2,1,1,0,305668,311456,0,no
258794,246686,5,219,326,12836,219,77294,3,9,0,3.64,554,4.85,119,0,20551,4,74,2,1,1,0,305668,311456,0,no
258818,52023,18,129,326,12836,129,127474,4,9,0,4.98,1834,5.32,106.65,1,16076,3,170,6,0,3,1,305668,685151,0,no
258888,187892,5,219,326,12836,219,68420,3,7,0,3.04,504,4.95,32,1,8192,1,113,8,8,4,0,305668,296288,0,yes
258898,69535,5,219,326,12836,219,87286,3,5,0,2.48,9541,4.4,55,0,316,1,60,2,0,1,0,140404,102743,0,yes
258967,37963,32,220,326,12836,40,75127,4,6,0,0.69,527,5.5,82.44,0,19510,5,185,2,0,1,0,305668,561176,0,no
259090,299804,5,219,326,12836,216,32232,2,1,0,3.78,9541,3.95,21,0,28172,1,12,1,0,1,1,305668,296475,0,yes
259213,342,5,219,326,12836,219,70210,2,6,0,4.87,2336,4.89,118,1,23090,1,16,2,0,1,1,305668,129479,0,no
259225,384492,5,219,326,12836,219,140016,2,6,0,4.25,1573,0,93,0,13870,3,10,1,0,1,1,305668,521649,0,yes
259235,59422,14,100,326,12836,100,50810,4,9,0,0.69,927,5.54,164.72,1,20438,2,2,1,1,1,0,305668,523537,0,yes
259270,158963,24,216,326,12836,99,57455,2,7,0,5.04,3016,4.62,49.39,0,4440,2,12,1,0,1,0,305668,685151,0,yes
259270,158963,24,216,326,12836,99,57455,2,7,0,5.04,3016,4.62,49.39,0,4440,2,12,1,0,1,0,305668,685151,0,no
259349,280912,15,129,213,1056,41,104578,4,8,0,1.1,25,5.06,118.07,0,27854,1,5,1,0,1,0,305668,685151,0,no
259386,127857,7,100,326,12836,98,11878,5,9,0,3.26,146,6.04,339.19,1,4460,4,22,2,0,1,0,305668,638078,0,yes
259400,93627,5,216,326,12836,42,18519,4,4,0,3.43,1143,5.13,132,0,10596,1,70,2,1,1,1,305668,685151,0,no
259436,314715,5,219,326,12836,219,78247,0,7,0,1.39,9541,4.58,55,0,17732,1,1,1,0,1,0,305668,197813,0,no
259447,87065,14,100,326,12836,219,92698,4,8,0,4.63,4075,5.63,155.06,1,20319,1,20,1,0,1,0,305668,369368,0,yes
259485,368300,5,219,326,12836,219,109772,2,1,0,1.61,9541,0,80,0,4562,4,45,2,0,1,1,305668,685151,0,no
259583,314581,5,219,326,12836,219,81787,3,7,0,2.48,46,5.43,223,1,23904,3,51,2,0,1,1,305668,353820,0,no
259598,165921,5,219,326,12836,219,106230,4,8,0,4.22,9541,5.23,138,1,81,1,3,2,0,1,1,305668,60807,0,yes
259601,377042,5,219,326,12836,219,93399,4,9,0,0,9541,0,219,1,7026,2,6,2,0,1,1,305668,68577,0,no
259691,126215,5,33,326,12836,186,80925,5,7,0,0.69,153,6.05,225,0,24630,3,1,2,0,1,0,305668,685151,0,yes
259702,66308,5,219,326,12836,219,134232,3,9,0,3.76,488,5.49,124,1,15307,4,33,2,1,1,1,305668,204217,0,no
259712,224328,22,117,326,12836,117,88575,4,8,0,3.93,3581,3.73,27.89,1,21507,2,5,4,0,2,0,247251,685151,0,yes
259751,136412,17,98,326,12836,31,89313,4,9,0,6.5,2081,6.21,388.32,0,7573,2,40,3,0,1,0,305668,685151,0,no
259757,281310,12,99,326,12836,219,119824,3,7,0,2.56,510,4.78,94.07,0,7708,1,37,5,0,4,1,305668,685151,0,yes
259798,383081,5,129,326,12836,31,110096,4,9,0,6.41,7752,0,214,1,14856,4,67,2,0,1,1,305668,240770,0,yes
259798,383081,5,129,326,12836,31,110096,4,9,0,6.41,7752,0,214,1,14856,4,67,2,0,1,1,305668,240770,0,yes
259802,219232,24,216,326,12836,92,36675,3,8,0,4.43,1291,5.23,120,0,6991,2,48,2,0,1,0,305668,685151,0,no
259808,234404,5,78,326,12836,31,81143,4,9,0,3.76,17,5.4,234,0,23495,1,88,2,2,1,0,305668,685151,0,no
259860,77215,5,219,326,12836,9,127659,3,9,0,4.77,1224,4.79,87,0,7676,4,40,1,0,1,0,305668,294870,0,yes
259932,181140,5,219,326,12836,59,76503,3,8,0,2.94,1764,4.99,80,1,23841,7,26,2,0,1,0,305668,685151,0,no
259991,68393,5,219,326,12836,219,66752,3,8,0,0,9541,5.04,120,0,17302,1,3,2,2,1,1,305668,665499,0,yes
260030,125817,5,219,326,12836,80,66146,4,8,0,3.71,9541,5.93,180,0,5112,1,9,2,0,1,0,305668,154706,0,no
260075,202557,24,216,326,12836,103,110855,5,10,0,2.56,6532,4.91,123.28,0,4507,1,10,2,0,1,0,305668,685151,0,yes
260104,211820,14,100,326,12836,100,50810,4,9,0,0.69,927,5.55,144.64,1,20438,1,6,2,1,1,1,305668,523537,0,yes
260124,213533,24,216,326,12836,221,135568,3,6,0,2.56,419,4.45,83.86,0,4238,1,83,2,0,1,1,305668,685151,0,no
260152,213876,5,219,326,12836,219,70058,3,6,0,3.56,137,4.71,69,1,8347,5,83,2,1,1,0,305668,193585,0,yes
260166,54530,5,219,326,12836,219,134731,3,7,0,2.48,1140,5.31,119,0,23676,1,45,2,0,1,0,59935,685151,0,no
260348,255782,15,55,131,433,31,67767,4,7,0,1.79,1927,5.09,100.58,0,20487,1,3,1,0,1,1,305668,685151,0,yes
260485,332848,12,99,326,12836,219,80086,2,7,0,2.4,7078,4.44,70.47,0,20613,1,89,2,0,1,0,305668,685151,0,yes
260520,188337,5,214,326,12836,15,47153,4,5,0,2.4,9541,5.1,81,0,643,2,3,3,0,1,0,305668,685151,0,no
260526,282620,5,219,326,12836,219,55460,3,8,0,2.77,1111,4.62,59,1,9975,2,3,1,0,1,0,305668,141126,0,yes
260611,81769,5,219,326,12836,219,33733,5,9,0,2.08,9541,5.36,249,0,24933,1,1,2,0,1,1,305668,206411,0,no
260611,81769,5,219,326,12836,219,33733,5,9,0,2.08,9541,5.36,249,0,24933,1,1,2,0,1,1,305668,206411,0,no
260658,153515,5,219,326,12836,219,71922,3,9,0,4.04,3445,5.54,196,0,2045,3,65,1,0,1,0,305668,213179,0,yes
260672,161919,5,219,326,12836,219,30417,3,8,0,4.76,4329,5.28,107,1,7110,6,39,1,0,1,0,305668,299450,0,yes
260693,134443,5,219,326,12836,219,13586,2,7,0,3.95,22,4.9,79,0,23090,1,82,2,0,1,0,305668,685151,0,yes
260702,161461,14,100,326,12836,100,3394,4,9,0,3.91,1778,5.23,108.66,1,19898,3,9,2,0,1,0,305668,491045,0,yes
260712,289722,5,219,326,12836,219,90377,3,8,0,3.5,9541,5.08,107,1,24958,1,24,2,2,1,1,305668,685151,0,no
260741,40263,7,100,326,12836,100,78684,4,9,0,3.97,6707,5.29,87.49,1,20799,2,2,2,0,1,0,305668,359215,0,yes
260793,92992,5,219,326,12836,219,71181,3,7,0,5.95,5746,5.54,388,0,24700,1,354,4,4,2,0,305668,685151,0,yes
260810,374364,24,216,326,12836,216,72109,4,8,0,1.61,254,0,396.13,1,1404,1,23,2,1,1,1,305668,685151,0,yes
260836,324307,14,100,326,12836,100,56012,4,10,0,2.08,3,5.41,202.56,0,19898,1,6,2,0,1,1,305668,482761,0,no
260852,91221,31,219,326,12836,219,32883,3,8,0,2.48,670,4.41,61,1,21344,6,118,3,0,2,0,305668,116986,0,yes
260857,24702,5,219,326,12836,50,100894,4,9,0,3.91,175,5.52,168,0,874,1,7,1,0,1,0,305668,385193,0,yes
260883,66390,24,216,326,12836,205,111830,4,8,0,4.04,514,5.16,90.87,1,28317,7,42,1,0,1,0,305668,685151,0,yes
260906,134316,5,219,326,12836,98,116673,5,7,0,0.69,180,5.97,154,1,15942,1,36,1,0,1,1,305668,651351,0,no
260998,209509,24,216,326,12836,216,73613,3,8,0,4.13,1474,5.07,100.36,0,8544,1,6,1,0,1,0,246544,685151,0,no
261047,13595,15,55,326,12836,55,125370,3,8,0,5.6,112,5.29,198.7,0,10979,1,62,3,0,1,1,305668,685151,0,yes
261145,151178,7,100,326,12836,219,1230,3,7,0,5.83,2002,5.7,127.19,1,4562,4,13,2,0,1,1,305668,263610,0,no
261176,247900,32,220,127,2734,31,55619,3,8,0,3,9541,4.9,140.8,0,18619,7,86,1,0,1,0,305668,3811,0,no
261217,310050,5,219,326,12836,35,86914,4,11,0,0,9541,6.09,70,0,927,5,16,2,0,1,0,305668,685151,0,no
261275,200402,5,219,326,12836,219,74276,3,7,0,4.77,3411,5.23,127,1,20319,7,136,1,1,1,0,305668,331922,0,yes
261343,135779,5,219,326,12836,219,139502,3,6,0,1.39,9541,4.65,69,0,22141,1,2,1,0,1,0,305668,685151,0,no
261562,249627,32,220,326,12836,220,70893,3,8,0,4.2,9541,4.7,31.52,0,27587,1,1,2,0,1,0,305668,647256,0,no
261672,211579,5,219,326,12836,219,31825,3,9,0,5.18,3166,5.42,129,0,9402,1,1,2,0,1,1,305668,491055,0,yes
261771,105672,32,220,326,12836,220,104583,5,9,0,3,262,5.33,262.77,0,10061,1,7,3,0,1,1,305668,87340,0,no
261822,350418,5,219,326,12836,100,50810,4,9,0,0.69,606,0,238,1,20216,1,7,3,1,1,0,305668,96619,0,yes
261950,327773,5,219,326,12836,215,53405,3,8,0,3.89,1611,5.17,168,0,26585,4,34,2,0,1,0,305668,300294,0,yes
262088,322605,5,219,326,12836,219,66241,3,7,0,1.39,481,5.08,209,0,22429,2,42,1,0,1,1,305668,106219,0,yes
262100,90162,18,129,326,12836,129,117058,3,7,0,4.91,1968,4.81,206.4,0,16076,1,7,2,0,1,0,305668,685151,0,yes
262190,339185,5,219,326,12836,219,139064,0,7,0,2.3,6935,0,80,0,11968,2,109,2,0,1,1,305668,453882,0,no
262318,306150,5,219,326,12836,14,18144,4,9,0,3.93,3488,5.35,152,1,23135,2,61,2,0,1,0,305668,632553,0,yes
262391,189027,15,55,326,12836,219,13499,4,9,0,2.89,319,5.55,135.82,1,8347,3,168,4,1,1,0,305668,685151,0,yes
262392,181066,5,219,326,12836,55,77594,4,9,0,5.31,5858,5.76,293,0,13609,3,79,1,0,1,1,305668,382898,0,no
262395,302910,5,219,326,12836,219,22824,3,8,0,3.26,3721,5.71,309,0,12588,1,4,2,2,1,1,305668,53135,0,no
262465,249769,15,55,326,12836,4,111247,3,9,0,1.79,2712,4.34,76.72,1,8090,1,37,2,0,1,0,305668,685151,0,yes
262539,114565,5,219,326,12836,219,45882,4,8,0,4.22,5200,5.32,119,0,15153,1,0,2,0,1,1,305668,290498,0,yes
262602,358102,5,219,326,12836,219,42202,2,5,0,2.83,1145,0,80,0,8801,1,0,2,0,1,0,305668,18,0,yes
262615,130137,5,4,326,12836,219,132045,5,9,0,2.94,765,5.52,246,0,2518,6,189,2,0,1,0,305668,685151,0,yes
262658,228414,32,220,326,12836,219,6900,3,7,0,3.04,2020,5.08,129.25,0,17126,1,169,2,0,1,0,305668,554842,0,no
262663,184464,5,219,179,1632,100,75049,3,8,0,1.61,5114,4.93,101,0,25915,1,103,3,0,2,0,305668,564066,0,yes
262723,33896,19,158,326,12836,158,19212,4,8,0,3.74,325,4.26,60.48,0,6239,1,0,2,0,1,0,305668,685151,0,yes
262755,31756,5,178,326,12836,219,103600,2,8,0,2.71,18,4.78,101,1,3073,3,32,2,0,1,1,305668,685151,0,no
