"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
131903,131902,0,69,0,527,"?",13,0,1,0,"0","cluster1","n"
131904,131903,0.026522,69,1,0.654673,"2000",19,0,0,0,"0","cluster1","n"
131905,131904,0.59112,45,0,0.450117,"9832",8,0,1,0,"1","cluster1","n"
131906,131905,0.02817,53,0,0.282202,"13950",17,0,1,0,"3","cluster1","n"
131907,131906,0.009776,48,1,0.346131,"5000",10,0,1,0,"1","cluster1","n"
131908,131907,0.047498,46,0,0.930543,"7500",11,0,1,0,"2","cluster1","n"
131909,131908,0.055674,32,0,25,"?",3,0,0,0,"0","cluster1","n"
131910,131909,0.601179,57,1,0.359305,"6275",10,0,1,0,"2","cluster1","n"
131911,131910,0.122388,78,0,0.020396,"5000",12,0,0,0,"1","cluster1","n"
131912,131911,1,68,0,716,"?",1,0,1,0,"?","cluster1","n"
131913,131912,0.116858,45,0,0.008228,"17500",2,0,0,0,"0","cluster1","n"
131914,131913,0.072428,56,0,774,"?",6,0,1,0,"0","cluster1","n"
131915,131914,1.011191,29,0,481,"?",4,1,0,0,"3","cluster1","y"
131916,131915,0,62,0,0.128483,"16616",8,0,2,0,"0","cluster1","n"
131917,131916,0.987433,47,0,0.992445,"9000",11,0,2,0,"3","cluster1","n"
131918,131917,0.058967,70,0,0.0987,"7000",9,0,1,0,"0","cluster1","n"
131919,131918,0.25799,48,0,0.575265,"1600",11,0,1,0,"2","cluster1","n"
131920,131919,0,61,0,0.227026,"10500",13,0,1,0,"0","cluster1","n"
131921,131920,0.295392,68,0,0.624665,"2610",9,0,1,0,"0","cluster1","n"
131922,131921,0.380221,50,0,0.505398,"2500",6,0,1,0,"0","cluster1","n"
131923,131922,0.144688,46,0,0.142531,"3500",8,0,0,0,"3","cluster1","n"
131924,131923,0,58,0,0,"?",2,0,0,0,"0","cluster1","n"
131925,131924,0,66,0,5050,"?",7,0,3,0,"0","cluster1","n"
131926,131925,0.370337,37,0,2001,"?",11,0,1,0,"0","cluster1","n"
131927,131926,0.253946,53,2,1918,"?",16,0,2,0,"0","cluster1","n"
131928,131927,0,58,0,0.330161,"10400",11,0,2,0,"2","cluster1","n"
131929,131928,0.007016,74,0,804,"?",10,0,2,0,"0","cluster1","n"
131930,131929,0.117594,30,2,1.696443,"1264",7,0,1,0,"1","cluster1","n"
131931,131930,0.069389,56,0,0.137939,"4530",10,0,1,0,"0","cluster1","n"
131932,131931,0.025311,53,0,0.009599,"4166",4,0,0,0,"0","cluster1","n"
131933,131932,0.068788,49,0,0.673331,"2800",8,0,2,0,"0","cluster1","n"
131934,131933,0.914338,48,1,0.426052,"1473",7,0,0,0,"0","cluster1","n"
131935,131934,0.126267,45,0,0.218198,"9000",9,0,1,0,"4","cluster1","n"
131936,131935,0.330163,57,0,2959,"?",8,0,2,0,"0","cluster1","n"
131937,131936,0.15751,79,0,0.104316,"6000",9,0,1,0,"0","cluster1","n"
131938,131937,0.731807,48,0,0.315574,"11993",15,0,0,0,"1","cluster1","n"
131939,131938,0.822118,37,1,0.699942,"3425",6,0,1,0,"0","cluster1","n"
131940,131939,0.289354,52,1,1.022115,"3300",12,0,2,0,"0","cluster1","n"
131941,131940,0.837652,45,0,6628,"?",11,0,1,0,"0","cluster1","n"
131942,131941,0.987003,62,0,2945,"?",11,0,1,0,"1","cluster1","n"
131943,131942,0.258587,76,0,0.472422,"2501",6,0,2,0,"0","cluster1","n"
131944,131943,0.485397,56,1,0.569374,"5700",11,1,1,0,"2","cluster1","n"
131945,131944,0.255046,64,0,0.405059,"10000",14,0,2,0,"4","cluster1","n"
131946,131945,0.286627,75,0,0.210478,"9829",12,0,1,0,"0","cluster1","n"
131947,131946,0.05371,47,0,0.273436,"7562",11,0,1,0,"3","cluster1","n"
131948,131947,0.954349,52,0,0.162571,"2644",4,0,0,0,"0","cluster1","n"
131949,131948,1,48,0,0.152227,"3277",3,0,0,0,"2","cluster1","n"
131950,131949,0.068845,54,0,2540,"?",9,0,1,0,"3","cluster1","n"
131951,131950,0.831862,33,0,879,"?",9,0,0,0,"0","cluster1","n"
131952,131951,0.015235,73,0,339,"?",12,0,0,0,"0","cluster1","n"
131953,131952,0.626394,78,4,4806,"0",10,1,1,2,"0","cluster1","n"
131954,131953,0.989808,33,0,0.372204,"8583",9,0,2,0,"0","cluster1","n"
131955,131954,0.824745,53,0,0.235567,"9041",5,0,1,0,"2","cluster1","n"
131956,131955,0.153641,66,0,0.413687,"2600",7,0,1,0,"0","cluster1","n"
131957,131956,0.441767,29,1,0.070068,"8291",9,0,0,0,"0","cluster1","n"
131958,131957,0.033101,44,0,0.302235,"11500",11,0,2,0,"2","cluster1","n"
131959,131958,0.277744,48,0,0.422385,"1500",8,0,0,0,"0","cluster1","n"
131960,131959,0.491773,74,1,0.174936,"4675",9,0,0,0,"0","cluster1","n"
131961,131960,0.003091,72,0,0.294701,"15832",16,0,2,0,"0","cluster1","n"
131962,131961,0.410982,54,0,0.0021,"3333",2,0,0,0,"0","cluster1","y"
131963,131962,0,50,0,3304,"?",6,0,3,0,"0","cluster1","n"
131964,131963,1,40,0,516,"?",1,0,0,0,"0","cluster1","n"
131965,131964,0.012532,66,0,4,"?",3,0,0,0,"?","cluster1","n"
131966,131965,0.980208,40,1,0.340664,"2500",6,0,0,0,"0","cluster1","n"
131967,131966,0,80,0,0,"9667",1,0,0,0,"0","cluster1","n"
131968,131967,0.357232,69,0,0.614231,"8333",15,0,3,0,"0","cluster1","n"
131969,131968,0.05739,36,1,0.177603,"8000",9,0,2,0,"0","cluster1","n"
131970,131969,1,32,0,0.011595,"2500",0,0,0,0,"1","cluster1","n"
131971,131970,0.777791,46,0,0.342785,"9133",13,0,2,0,"2","cluster1","n"
131972,131971,0.051524,52,0,2061,"?",4,0,1,0,"0","cluster1","n"
131973,131972,0.438574,45,0,4275,"?",10,0,2,0,"0","cluster1","n"
131974,131973,0.682087,55,0,0.056392,"7500",5,0,0,0,"0","cluster1","n"
131975,131974,1,65,0,0,"?",0,0,0,0,"0","cluster1","n"
131976,131975,1,44,4,0.371946,"6016",8,0,1,0,"1","cluster1","n"
131977,131976,0.758543,52,0,0.07248,"3600",2,0,0,0,"1","cluster1","n"
131978,131977,0.172757,50,2,0.3723,"2360",8,0,0,0,"0","cluster1","n"
131979,131978,0.722049,37,4,0.235771,"5059",9,1,0,1,"3","cluster1","y"
131980,131979,0.009777,49,0,0.105497,"1800",3,0,0,0,"0","cluster1","n"
131981,131980,0.609942,40,0,191,"?",2,0,0,0,"0","cluster1","n"
131982,131981,0.199326,59,0,5788,"?",11,0,1,0,"0","cluster1","n"
131983,131982,1.019996,41,0,0.432897,"5811",4,0,2,0,"4","cluster1","n"
131984,131983,0.002698,80,0,0.005427,"3500",6,0,0,0,"1","cluster1","n"
131985,131984,0.279429,43,0,0.718427,"3000",10,0,1,0,"3","cluster1","n"
131986,131985,0.970972,45,0,0.333233,"13275",15,0,2,0,"4","cluster1","n"
131987,131986,0.436167,45,0,2967.5,"1",15,0,1,0,"2","cluster1","n"
131988,131987,0.35848,29,0,1.929252,"734",8,0,0,0,"0","cluster1","n"
131989,131988,0.889311,57,0,0.273563,"6747",5,1,1,0,"1","cluster1","y"
131990,131989,0.008693,75,0,0.071014,"6716",6,0,1,0,"0","cluster1","n"
131991,131990,0.466714,57,0,0.25819,"1800",8,0,0,0,"1","cluster1","n"
131992,131991,0.050551,47,0,0.946181,"1950",5,0,1,0,"0","cluster1","n"
131993,131992,0.609916,41,0,0.331348,"2685",5,1,0,0,"3","cluster1","n"
131994,131993,0.100918,63,0,0.454731,"2937",14,0,0,0,"1","cluster1","n"
131995,131994,0.203223,60,0,1600,"?",8,0,1,0,"0","cluster1","n"
131996,131995,0.613448,47,0,1.057134,"3097",11,0,2,0,"3","cluster1","n"
131997,131996,0.00742,34,0,475,"?",6,0,0,0,"0","cluster1","n"
131998,131997,1.227696,52,2,1595,"?",3,5,1,0,"0","cluster1","y"
131999,131998,0.204862,49,0,0.252428,"8750",7,0,2,0,"0","cluster1","n"
132000,131999,0.525949,48,0,0.4969,"8385",6,0,2,0,"0","cluster1","n"
132001,132000,0.830476,60,0,0.365559,"11584",20,0,1,0,"0","cluster1","n"
132002,132001,0.010117,64,0,3290,"?",21,0,3,0,"?","cluster1","n"
132003,132002,0.084763,39,0,0.519935,"8000",7,0,4,0,"3","cluster1","n"
132004,132003,0.922175,34,0,0.878061,"2000",11,0,0,0,"0","cluster1","n"
132005,132004,0.117589,44,0,0.247972,"7520",10,0,2,0,"2","cluster1","n"
132006,132005,0,26,0,0.085083,"5429",7,0,0,0,"0","cluster1","n"
132007,132006,0.018089,63,0,0.218188,"3166",3,0,2,0,"0","cluster1","n"
132008,132007,0.251464,79,0,0.212832,"8400",11,0,1,0,"0","cluster1","n"
132009,132008,0.885038,47,1,0.619206,"3300",8,0,1,0,"0","cluster1","n"
132010,132009,0.303292,60,0,0.643747,"6500",19,0,2,0,"0","cluster1","n"
132011,132010,0.631095,50,0,0.47926,"7400",11,0,1,0,"3","cluster1","n"
132012,132011,0.441834,66,0,0.971708,"13890",14,0,4,0,"0","cluster1","n"
132013,132012,0.152308,31,0,0.237524,"4167",4,0,1,0,"0","cluster1","n"
132014,132013,0.360262,64,0,0.44014,"4000",8,0,1,0,"0","cluster1","n"
132015,132014,0.106802,54,0,92,"?",6,0,0,0,"0","cluster1","n"
132016,132015,0.090206,62,1,0.120376,"5000",10,0,2,0,"2","cluster1","n"
132017,132016,0.029012,69,0,319,"?",16,0,0,0,"1","cluster1","n"
132018,132017,0.106245,61,0,125,"?",1,0,0,0,"0","cluster1","n"
132019,132018,1,62,0,0,"?",4,0,0,0,"0","cluster1","n"
132020,132019,0.088664,46,0,0.867373,"5096",7,0,4,0,"0","cluster1","n"
132021,132020,0.053958,27,0,411,"?",9,0,0,0,"0","cluster1","n"
132022,132021,0.002831,89,0,4,"?",7,0,0,0,"0","cluster1","n"
132023,132022,0.074463,77,0,0.346058,"4400",5,0,1,0,"0","cluster1","n"
132024,132023,0.082725,28,0,332,"?",9,0,0,0,"0","cluster1","n"
132025,132024,0.357085,61,0,0.283447,"6300",11,0,1,2,"1","cluster1","n"
132026,132025,0.982544,44,1,737,"?",3,1,0,1,"0","cluster1","y"
132027,132026,0.001502,58,0,0.598066,"11170",22,0,10,0,"2","cluster1","n"
132028,132027,0.229413,31,0,0.394502,"2800",7,0,1,0,"1","cluster1","n"
132029,132028,0,39,1,0.130322,"2700",3,0,0,1,"0","cluster1","n"
132030,132029,0.006677,67,0,548,"?",11,0,0,0,"0","cluster1","n"
132031,132030,0.067302,46,0,0.207884,"14916",7,0,2,0,"4","cluster1","n"
132032,132031,0,75,0,0.143215,"5983",3,0,1,0,"0","cluster1","n"
132033,132032,1,22,0,0,"7370",1,0,0,0,"0","cluster1","n"
132034,132033,0.109715,45,0,0.323474,"4800",8,0,1,0,"2","cluster1","n"
132035,132034,0.774928,51,2,0.334383,"4446",9,0,0,1,"1","cluster1","n"
132036,132035,0.006056,67,0,1613,"?",5,0,1,0,"0","cluster1","n"
132037,132036,0.222986,62,0,0.387444,"15800",17,0,1,1,"0","cluster1","y"
132038,132037,0.058627,51,0,46,"0",4,0,0,0,"0","cluster1","n"
132039,132038,1.049257,63,3,1.196388,"3487",10,1,4,2,"0","cluster1","y"
132040,132039,0.650142,30,0,0.204699,"4000",3,0,0,0,"0","cluster1","n"
132041,132040,1,62,0,3046,"?",4,0,1,0,"0","cluster1","n"
132042,132041,0.00238,27,0,0,"1800",3,0,0,0,"0","cluster1","n"
132043,132042,0,35,1,2.047962,"1250",17,0,1,0,"0","cluster1","n"
132044,132043,0.12896,64,0,0.177738,"4500",3,0,1,0,"0","cluster1","n"
132045,132044,0,40,0,1.189621,"500",4,0,0,0,"2","cluster1","n"
132046,132045,0.338024,57,0,2037,"?",8,0,2,0,"0","cluster1","n"
132047,132046,1,73,0,0,"?",2,0,0,0,"0","cluster1","n"
132048,132047,0.943459,47,2,0.677794,"6290",9,0,2,0,"0","cluster1","n"
132049,132048,0.036575,68,1,0.305424,"4000",10,0,1,0,"0","cluster1","n"
132050,132049,0.499886,64,1,0.266273,"10000",5,0,0,0,"0","cluster1","n"
132051,132050,0.030895,25,0,0.002349,"2128",1,0,0,0,"0","cluster1","n"
132052,132051,0.018073,71,0,444,"?",9,0,0,0,"0","cluster1","n"
132053,132052,0.065876,35,0,0.00645,"3100",2,0,0,0,"0","cluster1","n"
132054,132053,0.547217,61,0,4155,"?",18,0,1,0,"0","cluster1","n"
132055,132054,0.031519,42,0,1.051081,"1017",8,0,0,0,"0","cluster1","n"
132056,132055,0.063434,30,0,0.261808,"7875",16,0,1,0,"0","cluster1","n"
132057,132056,1,27,2,0.029651,"2090",5,1,0,1,"0","cluster1","n"
132058,132057,0.026169,75,0,0.281525,"4773",12,0,2,0,"0","cluster1","n"
132059,132058,0,73,0,0.273841,"8000",7,0,1,0,"1","cluster1","n"
132060,132059,0.131948,71,0,0.071846,"11468",4,0,1,0,"1","cluster1","n"
132061,132060,0.05105,53,0,0.411962,"4179",12,1,2,0,"1","cluster1","y"
132062,132061,0,44,1,0.540769,"3200",9,0,1,0,"2","cluster1","n"
132063,132062,0.091053,61,0,0.441093,"6000",17,0,1,0,"0","cluster1","n"
132064,132063,1,46,0,0,"?",0,1,0,0,"?","cluster1","n"
132065,132064,0.454401,34,0,0.943161,"1600",4,0,1,0,"1","cluster1","n"
132066,132065,0.109017,30,0,0.367763,"2400",6,0,1,0,"3","cluster1","n"
132067,132066,0,25,0,0.008329,"1800",9,0,0,0,"0","cluster1","n"
132068,132067,0.052617,56,0,0.849671,"5467",7,0,2,0,"0","cluster1","n"
132069,132068,1,42,0,0.155051,"6700",6,0,0,0,"2","cluster1","n"
132070,132069,0.350607,68,1,0.250504,"5460",8,0,1,0,"0","cluster1","n"
132071,132070,1,28,0,0,"2108",0,1,0,0,"0","cluster1","y"
132072,132071,1,43,0,1633,"?",3,0,1,0,"0","cluster1","n"
132073,132072,0.573883,58,2,0.471961,"2870",6,4,1,0,"0","cluster1","y"
132074,132073,0,42,0,5415,"?",8,0,3,0,"0","cluster1","n"
132075,132074,0.03179,43,0,0.444923,"5800",12,0,2,0,"3","cluster1","n"
132076,132075,0.13089,26,0,59,"?",6,0,0,0,"0","cluster1","n"
132077,132076,0.759476,69,0,0.445111,"5000",6,0,1,0,"0","cluster1","n"
132078,132077,0.967097,45,1,0.7072,"3527",6,0,2,0,"0","cluster1","n"
132079,132078,0.13609,63,0,0.623223,"5416",12,0,1,0,"0","cluster1","n"
132080,132079,0.05113,64,0,0.060715,"12500",8,0,0,0,"0","cluster1","n"
132081,132080,0.000308,59,0,0,"9678",5,0,0,0,"0","cluster1","n"
132082,132081,1,64,0,0.362242,"1890",6,3,0,1,"0","cluster1","n"
132083,132082,0.073311,60,0,0.62082,"9000",12,0,2,0,"0","cluster1","n"
132084,132083,0.460512,49,0,1.407616,"3728",8,0,1,0,"0","cluster1","y"
132085,132084,0.873322,47,1,0.276966,"6498",11,0,1,0,"6","cluster1","y"
132086,132085,0.37756,31,0,0.623109,"3833",5,0,1,0,"3","cluster1","n"
132087,132086,0.050996,49,0,0.001009,"17833",3,0,0,0,"1","cluster1","n"
132088,132087,0.545651,50,0,1.028446,"6397",9,0,2,0,"0","cluster1","n"
132089,132088,0.257256,77,0,2329,"?",11,0,1,0,"0","cluster1","n"
132090,132089,0.848344,58,0,0.85857,"14013",16,0,2,0,"0","cluster1","n"
132091,132090,0.00016,83,0,0,"?",4,0,0,0,"0","cluster1","n"
132092,132091,0.003846,56,0,0.261112,"6276",9,0,1,0,"0","cluster1","n"
132093,132092,0.726931,33,0,0.810362,"4033",14,0,2,0,"1","cluster1","n"
132094,132093,0.097898,54,0,128,"?",14,0,0,0,"0","cluster1","n"
132095,132094,0,65,0,0.333333,"3005",11,0,1,0,"1","cluster1","n"
132096,132095,0.030792,29,0,1.561199,"1200",13,0,2,0,"0","cluster1","n"
132097,132096,0.257345,72,0,0.241107,"4300",6,0,0,0,"0","cluster1","n"
132098,132097,1,48,1,0.005384,"5200",0,1,0,0,"0","cluster1","y"
132099,132098,0.842768,73,2,0.666941,"6082",19,2,6,1,"0","cluster1","y"
132100,132099,0.000398,71,0,0,"?",6,0,0,0,"0","cluster1","n"
132101,132100,0.078123,46,1,0.159613,"3000",7,0,0,0,"0","cluster1","y"
132102,132101,0.020469,53,1,0.366272,"6000",8,0,2,0,"0","cluster1","n"
132103,132102,0.52394,53,0,1.088782,"3333",9,0,1,0,"2","cluster1","n"
132104,132103,0.035925,45,0,0.112089,"10000",4,0,0,0,"3","cluster1","n"
132105,132104,0.030314,67,0,0.00148,"12833",4,0,1,0,"1","cluster1","n"
132106,132105,0.083239,51,0,0.319406,"5456",10,0,1,0,"1","cluster1","n"
132107,132106,0.224454,70,0,1405,"?",9,0,1,0,"1","cluster1","n"
132108,132107,0.253462,57,1,3654,"0",11,0,2,0,"0","cluster1","n"
132109,132108,0.551286,52,0,0.197201,"4000",4,0,0,0,"2","cluster1","n"
132110,132109,0.679313,53,1,0.443595,"8500",18,0,2,0,"1","cluster1","n"
132111,132110,1,27,0,0,"?",0,0,0,0,"0","cluster1","n"
132112,132111,0.042755,52,0,2154,"?",7,0,1,0,"?","cluster1","n"
132113,132112,0.08906,44,0,0.030985,"2000",3,0,0,0,"0","cluster1","n"
132114,132113,0.141027,67,0,0.121001,"4875",7,0,0,0,"0","cluster1","n"
132115,132114,0.101545,50,0,489,"?",2,0,0,0,"?","cluster1","n"
132116,132115,0.629903,32,0,1.170553,"1500",6,0,1,0,"0","cluster1","n"
132117,132116,0.878372,38,0,0.277269,"4583",9,0,0,0,"1","cluster1","n"
132118,132117,0.175587,54,0,0.492297,"5906",13,0,2,0,"1","cluster1","n"
132119,132118,0.050586,54,0,1337,"?",6,0,1,0,"0","cluster1","n"
132120,132119,0.004207,58,0,1589,"?",16,0,1,0,"0","cluster1","n"
132121,132120,0.002068,56,0,30295,"?",16,0,0,0,"2","cluster1","n"
132122,132121,0.248073,47,0,0.201274,"4396",8,0,0,0,"1","cluster1","n"
132123,132122,0.033524,62,0,0.254972,"9000",12,0,1,0,"0","cluster1","n"
132124,132123,0.306307,60,0,0.349859,"10306",12,0,3,0,"1","cluster1","n"
132125,132124,0.828531,39,1,0.526401,"11116",18,0,1,0,"1","cluster1","n"
132126,132125,0.192987,27,1,0.057588,"5000",5,0,0,0,"0","cluster1","n"
132127,132126,0,56,0,0,"7000",4,0,0,0,"0","cluster1","n"
132128,132127,0.614441,42,0,0.171561,"10998",7,0,1,0,"0","cluster1","n"
132129,132128,0.256829,43,0,465,"?",8,0,0,0,"0","cluster1","n"
132130,132129,0.049414,63,0,103,"?",7,0,0,0,"0","cluster1","n"
132131,132130,0.212478,64,0,0.427383,"8296",23,0,2,0,"0","cluster1","n"
132132,132131,0.002889,37,0,2853,"?",11,0,1,0,"1","cluster1","n"
132133,132132,0.075599,54,0,0.306918,"8441",7,0,1,0,"0","cluster1","n"
132134,132133,0,40,0,0,"4000",1,0,0,0,"0","cluster1","n"
132135,132134,0.852882,54,1,0.788257,"1600",5,0,1,0,"0","cluster1","n"
132136,132135,0.043956,30,0,0.580284,"5000",10,1,3,0,"2","cluster1","n"
132137,132136,0.055247,51,1,0.253116,"15000",6,0,1,0,"1","cluster1","n"
132138,132137,0,67,0,0.097385,"7916",18,0,1,0,"0","cluster1","n"
132139,132138,1,27,0,0.470726,"1280",3,2,0,1,"0","cluster1","y"
132140,132139,0.062224,37,0,0.014562,"4600",5,0,0,0,"0","cluster1","n"
132141,132140,0.823634,66,0,1.147142,"3166",11,0,1,0,"0","cluster1","n"
132142,132141,1,26,0,0,"?",0,0,0,0,"?","cluster1","n"
132143,132142,0.033866,55,0,0.206362,"7166",14,0,1,0,"0","cluster1","n"
132144,132143,0.016202,83,0,0.002364,"5076",2,0,0,0,"0","cluster1","n"
132145,132144,0.072237,50,0,0.285403,"5500",15,0,1,0,"0","cluster1","n"
132146,132145,0,60,0,1.407432,"6000",8,0,2,0,"0","cluster1","n"
132147,132146,0.012091,45,0,0.004599,"5000",6,0,0,0,"0","cluster1","n"
132148,132147,0.037183,69,4,0.254768,"4666",13,0,1,0,"0","cluster1","n"
132149,132148,0.035839,78,0,54,"?",9,0,0,0,"0","cluster1","n"
132150,132149,0.030368,53,0,3520,"?",6,0,4,0,"0","cluster1","n"
132151,132150,0.225266,59,0,0.482232,"9032",12,0,3,0,"0","cluster1","n"
132152,132151,0,69,0,0.049725,"9833",4,0,1,0,"0","cluster1","n"
132153,132152,0.016933,50,1,0.008639,"6250",5,0,0,0,"0","cluster1","n"
132154,132153,0.022485,47,0,0.284559,"9150",6,0,1,0,"2","cluster1","n"
132155,132154,0.070183,49,0,2211,"?",11,0,1,0,"3","cluster1","n"
132156,132155,0.087497,56,0,0.22616,"10129",8,0,1,0,"1","cluster1","n"
132157,132156,0.501174,49,0,0.371995,"7862",11,0,2,0,"1","cluster1","n"
132158,132157,0.188702,49,1,0.153485,"10000",14,0,2,0,"2","cluster1","n"
132159,132158,1.014109,45,1,611,"?",5,1,0,0,"0","cluster1","y"
132160,132159,0.014144,87,0,0.00499,"9218",9,0,0,1,"0","cluster1","n"
132161,132160,0.518566,42,0,0.796441,"5000",6,0,1,0,"2","cluster1","n"
132162,132161,0.009755,70,0,0.199343,"16433",7,0,1,0,"2","cluster1","n"
132163,132162,0.025368,63,0,0.002916,"12000",7,0,0,0,"0","cluster1","n"
132164,132163,0.24685,48,0,0.525582,"18000",20,0,8,0,"1","cluster1","y"
132165,132164,0.705438,56,1,0.344111,"24000",13,0,2,1,"2","cluster1","n"
132166,132165,0.297779,58,0,326,"?",5,0,0,0,"0","cluster1","n"
132167,132166,0.284065,46,0,0.266697,"4416",5,0,1,0,"4","cluster1","n"
132168,132167,0.035504,32,0,0.007436,"2823",5,0,0,0,"2","cluster1","n"
132169,132168,0.026912,79,0,0.273161,"5234",2,0,1,0,"0","cluster1","n"
132170,132169,1.86711,85,4,0.47581,"2500",10,1,0,2,"0","cluster1","y"
132171,132170,0.443918,52,1,1.05075,"6600",7,0,3,0,"1","cluster1","n"
132172,132171,0.317876,31,0,0.250298,"2512",4,0,0,0,"2","cluster1","n"
132173,132172,1,63,0,1363,"?",2,0,1,0,"0","cluster1","y"
132174,132173,0.250678,25,0,0.039267,"4583",8,0,0,0,"0","cluster1","n"
132175,132174,0.057465,53,0,1592,"0",15,0,1,0,"0","cluster1","n"
132176,132175,0.098374,34,0,0.536433,"8000",12,0,3,0,"3","cluster1","n"
132177,132176,0.703531,26,0,0.044559,"3500",2,0,0,0,"0","cluster1","n"
132178,132177,0.231126,51,0,1981,"?",4,0,1,0,"0","cluster1","n"
132179,132178,0.665766,72,0,0.519724,"5500",10,0,2,0,"0","cluster1","n"
132180,132179,0.68477,77,3,0.479814,"10303",16,3,2,0,"1","cluster1","n"
132181,132180,0.047177,73,0,0.331294,"6700",12,0,2,0,"0","cluster1","n"
132182,132181,0.006794,81,0,0.022196,"5000",10,0,0,0,"1","cluster1","n"
132183,132182,0.785362,30,1,446,"?",7,0,0,0,"0","cluster1","n"
132184,132183,0.036959,46,0,0.164854,"8916",8,0,1,0,"1","cluster1","n"
132185,132184,0.408358,57,2,0.320726,"20833",15,0,1,0,"0","cluster1","n"
132186,132185,0.007992,28,0,0.076471,"3059",3,0,0,0,"0","cluster1","n"
132187,132186,0.003903,51,1,0.007248,"4000",4,0,0,0,"2","cluster1","n"
132188,132187,0,72,1,0.316943,"5246",7,0,1,0,"0","cluster1","n"
132189,132188,0.006793,88,0,0.005755,"2084",11,0,0,0,"0","cluster1","n"
132190,132189,0.767386,43,0,0.331383,"20000",22,0,2,0,"2","cluster1","n"
132191,132190,0.01581,63,0,61,"?",4,0,0,0,"0","cluster1","n"
132192,132191,0.1936,45,0,0.383846,"2500",6,0,1,0,"0","cluster1","n"
132193,132192,0.057627,62,0,0.195258,"7000",8,0,1,0,"0","cluster1","n"
132194,132193,1,39,2,66.5,"1",2,1,0,0,"0","cluster1","n"
132195,132194,0.09327,35,0,0.406099,"6000",13,0,1,0,"0","cluster1","n"
132196,132195,0.126607,26,0,0.708671,"864",8,0,0,0,"0","cluster1","n"
132197,132196,0.259346,42,0,3320,"?",9,0,2,0,"2","cluster1","n"
132198,132197,0.006277,59,0,0.698825,"4000",5,0,1,0,"0","cluster1","n"
132199,132198,0.027427,42,0,0.300468,"4482",4,0,1,0,"3","cluster1","n"
132200,132199,0.03429,60,0,0.264109,"7689",15,0,1,0,"0","cluster1","n"
132201,132200,0.054415,68,0,0.042319,"3000",7,0,0,0,"1","cluster1","n"
132202,132201,0.034975,54,0,2924,"?",9,0,1,0,"1","cluster1","n"
132203,132202,0.999692,72,0,0.100379,"3167",1,0,0,0,"0","cluster1","n"
132204,132203,0,49,0,0.415801,"5100",4,0,1,0,"0","cluster1","n"
132205,132204,0.141969,79,0,0.067892,"1958",11,0,0,0,"0","cluster1","n"
132206,132205,0.183127,48,0,0.37897,"4250",12,0,2,0,"0","cluster1","n"
132207,132206,0.040358,86,0,0.119468,"6235",9,0,0,0,"1","cluster1","n"
132208,132207,0.159607,58,1,0.410718,"9833",16,0,2,0,"0","cluster1","n"
132209,132208,0.35537,27,0,338,"?",4,0,0,0,"0","cluster1","n"
132210,132209,0.129787,49,0,0.469348,"22869",31,0,3,0,"5","cluster1","n"
132211,132210,0.063179,77,0,44,"?",5,0,0,0,"0","cluster1","n"
132212,132211,0.985213,60,0,0.569946,"4045",3,1,1,0,"0","cluster1","n"
132213,132212,0,57,0,0,"8104",1,0,0,0,"0","cluster1","n"
132214,132213,1,36,0,0,"4500",3,0,0,0,"3","cluster1","n"
132215,132214,0,47,0,0.39814,"10965",5,0,2,0,"1","cluster1","n"
132216,132215,0.003052,70,0,0.163588,"7903",10,0,2,0,"0","cluster1","n"
132217,132216,0.056915,78,0,0.015246,"4000",4,0,0,0,"1","cluster1","n"
132218,132217,0.309492,60,0,0.190035,"7345",17,0,0,0,"0","cluster1","n"
132219,132218,0.03303,38,0,3183,"?",6,0,1,0,"?","cluster1","n"
132220,132219,0.989598,50,0,767,"?",4,0,0,0,"0","cluster1","n"
132221,132220,0.576542,40,0,0.406524,"8675",11,0,2,0,"2","cluster1","n"
132222,132221,0.017187,79,0,0.499464,"2800",8,0,1,0,"0","cluster1","n"
132223,132222,0.489959,54,0,0.629145,"4583",6,0,2,0,"1","cluster1","n"
132224,132223,0.071863,57,0,0.755153,"1600",6,0,1,0,"0","cluster1","n"
132225,132224,0.505499,39,2,0.694615,"6833",8,2,1,0,"0","cluster1","n"
132226,132225,0,87,0,0,"?",4,0,0,0,"0","cluster1","n"
132227,132226,0.125239,58,1,0.215895,"29166",24,1,3,1,"0","cluster1","n"
132228,132227,0.059899,39,0,1278,"?",7,0,1,0,"3","cluster1","n"
132229,132228,0.88009,38,2,0.644178,"2000",6,0,0,0,"0","cluster1","n"
132230,132229,0.01933,41,1,0.357919,"5978",5,0,1,1,"4","cluster1","n"
132231,132230,0.041803,46,0,0.568273,"6473",9,0,1,0,"3","cluster1","n"
132232,132231,0.160485,51,0,0.367272,"8200",7,0,1,0,"0","cluster1","n"
132233,132232,0.048687,72,0,118,"?",5,0,0,0,"?","cluster1","n"
132234,132233,0.818562,40,0,0.386957,"5780",2,0,1,0,"0","cluster1","n"
