"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
79511,79510,1.082262,28,3,462,"?",3,0,0,0,"4","cluster2","n"
79512,79511,0.064321,47,0,438,"?",9,0,0,0,"3","cluster2","n"
79513,79512,0.037873,73,0,0.484075,"4583",11,0,2,0,"0","cluster2","n"
79514,79513,0.379331,39,0,2296,"?",3,0,1,0,"0","cluster2","n"
79515,79514,0.07164,58,0,0.271403,"3982",9,0,1,0,"0","cluster2","n"
79516,79515,0.665192,45,1,5275,"?",8,0,3,0,"1","cluster2","n"
79517,79516,0.148605,30,0,0.114905,"4333",8,0,0,0,"0","cluster2","n"
79518,79517,0.082141,38,0,0.068158,"69000",8,0,2,0,"0","cluster2","n"
79519,79518,0.023744,68,0,0.169262,"7000",6,0,1,0,"0","cluster2","n"
79520,79519,0.364642,37,1,1276,"?",16,0,0,1,"3","cluster2","n"
79521,79520,0.001244,54,0,2240,"?",3,0,1,0,"?","cluster2","n"
79522,79521,0.028396,63,1,2197,"?",21,0,2,0,"?","cluster2","n"
79523,79522,1,56,0,75,"?",0,1,0,0,"?","cluster2","n"
79524,79523,0,36,0,0.242303,"2500",10,0,0,0,"0","cluster2","n"
79525,79524,0.712921,55,0,0.443479,"12083",15,0,1,0,"4","cluster2","n"
79526,79525,0.855382,33,0,0.489705,"3350",6,1,1,0,"2","cluster2","y"
79527,79526,0.001298,57,0,0.079968,"2500",5,0,0,0,"0","cluster2","n"
79528,79527,0.642384,52,0,0.422896,"6166",10,0,1,0,"2","cluster2","n"
79529,79528,0.01389,63,0,0.232038,"13333",11,0,1,0,"3","cluster2","n"
79530,79529,0.128241,48,0,0.24835,"5000",8,0,1,0,"2","cluster2","n"
79531,79530,0.53072,63,0,0.630493,"13333",13,0,3,0,"0","cluster2","n"
79532,79531,0.13783,48,1,0.043735,"3383",5,0,0,0,"0","cluster2","n"
79533,79532,0.385598,35,0,1753,"?",8,0,1,0,"0","cluster2","n"
79534,79533,0.043595,54,0,0.771033,"7000",15,0,2,0,"0","cluster2","n"
79535,79534,0.360537,41,0,0.506304,"11500",12,0,2,0,"4","cluster2","n"
79536,79535,0.04315,42,0,0.468319,"9200",16,0,6,0,"3","cluster2","y"
79537,79536,0.116788,35,0,0.142765,"7725",14,0,0,0,"3","cluster2","n"
79538,79537,0.045428,36,0,0.351272,"1021",6,0,0,0,"0","cluster2","n"
79539,79538,0.395657,49,1,0.475055,"9600",25,0,4,0,"1","cluster2","n"
79540,79539,0.975024,41,3,0.974304,"1400",8,0,1,1,"0","cluster2","n"
79541,79540,0.008078,77,0,0.111608,"3350",6,0,0,0,"0","cluster2","n"
79542,79541,0.446043,38,0,0.129647,"3200",4,0,0,0,"1","cluster2","n"
79543,79542,0.120576,27,0,0.027759,"1440",1,0,0,0,"0","cluster2","n"
79544,79543,0.705549,55,0,0.542309,"3178",4,0,1,0,"0","cluster2","n"
79545,79544,0.020431,63,0,0.156696,"19004",7,0,2,0,"1","cluster2","n"
79546,79545,0.00524,46,0,0.082296,"20000",8,0,0,0,"3","cluster2","n"
79547,79546,0.099469,46,1,0.048337,"2916",16,0,0,0,"0","cluster2","n"
79548,79547,0.303669,52,1,0.747413,"6666",19,0,2,0,"4","cluster2","n"
79549,79548,0.795959,48,1,0.083059,"25800",9,2,1,0,"1","cluster2","y"
79550,79549,0.004789,37,0,0.223511,"2500",5,0,0,0,"2","cluster2","n"
79551,79550,0.242903,43,0,0.177466,"5200",7,0,0,0,"2","cluster2","n"
79552,79551,0.823177,23,0,0.036659,"4500",3,0,0,0,"0","cluster2","n"
79553,79552,0.007825,67,0,0.045124,"5916",18,0,0,0,"0","cluster2","n"
79554,79553,1,27,98,0,"?",0,98,0,98,"0","cluster2","y"
79555,79554,0.050283,51,0,0.224629,"6000",12,0,1,0,"2","cluster2","n"
79556,79555,0.787294,63,1,0.163532,"8028",13,0,1,0,"0","cluster2","n"
79557,79556,0.042832,50,0,1678,"?",8,0,1,0,"0","cluster2","n"
79558,79557,0.706519,45,0,0.97861,"2617",15,0,1,0,"0","cluster2","n"
79559,79558,0.157115,81,1,0.124026,"4490",12,0,0,0,"0","cluster2","n"
79560,79559,0.056773,81,0,1319,"?",4,0,1,0,"?","cluster2","n"
79561,79560,0.533077,39,0,0.54567,"5900",11,0,2,0,"0","cluster2","n"
79562,79561,0.013563,73,0,0.00176,"12500",6,0,0,0,"1","cluster2","n"
79563,79562,0.942749,66,0,0.350474,"7175",9,1,1,0,"0","cluster2","n"
79564,79563,0.403675,39,0,0.746709,"6000",8,0,2,0,"3","cluster2","n"
79565,79564,0.956252,36,0,0.206164,"7949",8,0,0,0,"2","cluster2","n"
79566,79565,0.916441,39,0,0.305071,"24000",11,0,2,0,"0","cluster2","n"
79567,79566,0.089257,63,0,0.202995,"10083",7,0,2,0,"1","cluster2","n"
79568,79567,0.053186,52,0,0.691123,"4415",13,0,1,0,"0","cluster2","n"
79569,79568,0.243237,39,0,0.571154,"3646",14,0,1,0,"0","cluster2","n"
79570,79569,0.085143,43,0,7,"?",1,1,0,1,"0","cluster2","y"
79571,79570,0.377303,37,0,0.377719,"10250",12,0,2,0,"2","cluster2","n"
79572,79571,0.043469,57,0,0.92208,"10266",22,0,5,0,"2","cluster2","n"
79573,79572,0.767423,43,0,0.214761,"24333",20,0,2,0,"4","cluster2","n"
79574,79573,0.023269,56,2,0.482088,"3600",12,0,3,0,"2","cluster2","n"
79575,79574,0.855311,47,0,6262,"?",5,0,1,0,"1","cluster2","n"
79576,79575,0.22254,53,0,0.483477,"3600",5,0,1,0,"1","cluster2","n"
79577,79576,0.046876,62,0,0.376525,"5000",8,0,2,0,"1","cluster2","n"
79578,79577,0.522682,65,0,0.262087,"20000",22,0,5,0,"1","cluster2","n"
79579,79578,0.971731,25,2,0.536182,"1450",6,0,0,0,"0","cluster2","n"
79580,79579,1,43,0,0.35806,"14167",9,0,3,0,"2","cluster2","n"
79581,79580,0.390627,82,0,0.099459,"6655",8,0,0,0,"0","cluster2","n"
79582,79581,1,62,0,0.481716,"2050",1,0,0,0,"0","cluster2","n"
79583,79582,0.010818,70,0,0.117467,"3600",5,0,0,0,"0","cluster2","n"
79584,79583,0.4557,45,0,0.486103,"5000",9,0,3,0,"2","cluster2","n"
79585,79584,0.187401,37,0,0.408706,"6500",8,0,1,0,"1","cluster2","n"
79586,79585,0.742661,41,0,0.088257,"6650",6,0,0,0,"1","cluster2","n"
79587,79586,0.001652,90,1,8e-04,"6250",8,0,0,0,"0","cluster2","n"
79588,79587,1,75,0,0.110406,"12136",2,0,2,0,"0","cluster2","n"
79589,79588,0.04666,39,0,677,"?",8,0,0,0,"0","cluster2","n"
79590,79589,0,67,0,1176,"?",5,0,1,0,"?","cluster2","n"
79591,79590,0.491642,41,0,2847,"0",11,0,1,1,"2","cluster2","n"
79592,79591,0.012334,85,0,0.003615,"3042",11,0,0,0,"0","cluster2","n"
79593,79592,0.10199,38,0,672,"?",6,0,0,0,"2","cluster2","n"
79594,79593,0.061993,46,0,0.007237,"2210",4,0,0,0,"0","cluster2","n"
79595,79594,0.947787,49,0,4574,"?",11,0,1,0,"0","cluster2","n"
79596,79595,0.098911,54,0,0.152446,"8953",11,0,1,0,"0","cluster2","n"
79597,79596,0.732395,54,2,0.443453,"13333",10,0,2,0,"2","cluster2","n"
79598,79597,0.02919,73,0,0.551935,"8500",12,0,3,0,"1","cluster2","n"
79599,79598,0.052925,38,0,0.070282,"3300",10,0,0,0,"2","cluster2","n"
79600,79599,0.113152,64,0,0.179856,"833",4,0,0,0,"0","cluster2","n"
79601,79600,0.066834,57,0,0.830774,"3125",29,0,2,0,"1","cluster2","n"
79602,79601,0.011605,60,0,0.32553,"13583",11,0,1,0,"0","cluster2","n"
79603,79602,0.612599,51,0,0.521019,"7183",14,0,3,0,"2","cluster2","y"
79604,79603,1,28,0,540,"?",1,5,0,1,"0","cluster2","n"
79605,79604,0.050114,46,0,0.403433,"698",10,0,0,0,"2","cluster2","n"
79606,79605,0.695567,62,0,0.745273,"4600",13,0,1,0,"1","cluster2","n"
79607,79606,0.662972,46,1,0.179934,"3956",4,0,0,0,"0","cluster2","n"
79608,79607,0.016072,59,0,1389,"?",10,0,2,0,"0","cluster2","n"
79609,79608,0.493591,53,0,2349,"?",6,0,2,0,"0","cluster2","n"
79610,79609,0.683218,43,0,0.170753,"10195",5,0,0,0,"0","cluster2","n"
79611,79610,0,32,0,4255,"?",12,0,2,0,"0","cluster2","n"
79612,79611,0.878672,38,1,0.175059,"4666",4,2,0,5,"0","cluster2","n"
79613,79612,0.830007,71,1,0.229782,"3115",9,0,0,0,"0","cluster2","n"
79614,79613,0.027419,59,0,0.004111,"9000",7,0,0,0,"0","cluster2","n"
79615,79614,0.76478,37,0,0.640262,"9000",11,0,3,0,"3","cluster2","n"
79616,79615,0.527247,42,0,0.261063,"10575",6,0,0,0,"3","cluster2","n"
79617,79616,0,33,0,0.054868,"8000",5,0,0,0,"0","cluster2","n"
79618,79617,0.405964,50,2,0.943392,"5016",8,0,3,0,"0","cluster2","n"
79619,79618,0.037765,78,0,0.006505,"7993",2,0,0,0,"0","cluster2","n"
79620,79619,0.05036,61,0,0.659336,"2500",15,0,1,0,"1","cluster2","n"
79621,79620,0.522318,42,0,0.030891,"4175",6,1,0,0,"1","cluster2","n"
79622,79621,0.054143,60,0,0.202179,"7250",13,0,1,0,"1","cluster2","n"
79623,79622,0.021316,54,0,0.144965,"4200",11,0,1,0,"2","cluster2","n"
79624,79623,0.295404,40,0,0.752562,"4000",12,0,2,0,"0","cluster2","n"
79625,79624,0.396462,59,0,0.82788,"4583",16,0,0,1,"1","cluster2","y"
79626,79625,0.018629,77,0,0.288714,"8000",15,0,2,0,"1","cluster2","n"
79627,79626,0.012628,47,1,5227,"?",18,0,4,0,"0","cluster2","n"
79628,79627,0.114692,60,0,0.790067,"4167",14,0,2,0,"1","cluster2","n"
79629,79628,0.057493,59,0,0.200486,"2468",3,0,0,0,"0","cluster2","n"
79630,79629,0.041044,64,0,173,"?",6,0,0,0,"0","cluster2","n"
79631,79630,0.788853,51,1,0.374971,"4378",6,0,0,0,"0","cluster2","n"
79632,79631,0.039248,67,0,2865,"?",8,0,2,0,"0","cluster2","n"
79633,79632,0.402867,75,0,580,"?",4,0,0,0,"0","cluster2","y"
79634,79633,0.013782,67,0,0.004399,"5000",9,0,0,0,"0","cluster2","n"
79635,79634,0.282388,45,0,0.323257,"2480",6,0,0,0,"0","cluster2","n"
79636,79635,0.299283,44,0,0.237352,"1600",7,0,0,0,"0","cluster2","n"
79637,79636,0.222987,62,0,1339,"?",18,0,0,0,"0","cluster2","n"
79638,79637,1,85,0,77,"?",2,0,0,0,"0","cluster2","n"
79639,79638,0.171793,38,0,0.292907,"8500",8,0,2,0,"3","cluster2","n"
79640,79639,0.817539,56,0,0.570021,"5583",10,0,2,0,"0","cluster2","n"
79641,79640,0.222591,39,0,0.055589,"5000",1,3,0,0,"0","cluster2","n"
79642,79641,0.444921,48,0,0.234833,"8043",8,0,2,0,"2","cluster2","n"
79643,79642,0.029313,59,0,0.1933,"16000",27,0,2,0,"1","cluster2","n"
79644,79643,1,69,0,0.072945,"5085",4,0,0,0,"0","cluster2","n"
79645,79644,0.916215,46,0,0.568572,"5300",4,0,1,0,"2","cluster2","n"
79646,79645,0.278643,71,0,0.194627,"6550",18,0,1,0,"1","cluster2","n"
79647,79646,0.423106,66,0,0.404249,"10589",14,0,2,0,"0","cluster2","n"
79648,79647,0.039285,62,0,0.178209,"6598",8,0,1,0,"1","cluster2","n"
79649,79648,0.000864,41,0,0.000122,"8200",4,0,0,0,"2","cluster2","n"
79650,79649,0.07286,51,1,0.060911,"4366",6,0,0,0,"3","cluster2","n"
79651,79650,0.043461,76,0,0.020297,"8227",8,0,0,0,"0","cluster2","n"
79652,79651,0.229921,45,0,0.623506,"4100",20,0,2,0,"2","cluster2","n"
79653,79652,0.162108,47,0,0.448406,"8750",6,0,2,0,"0","cluster2","n"
79654,79653,0.230087,30,0,0.034557,"4166",5,1,0,0,"0","cluster2","n"
79655,79654,1.078987,52,5,0.574372,"4416",11,0,1,3,"0","cluster2","y"
79656,79655,0.055631,44,0,0.099129,"3903",4,0,0,0,"3","cluster2","n"
79657,79656,0,31,0,0.186477,"8000",10,0,1,0,"0","cluster2","n"
79658,79657,0.006785,70,0,468,"?",9,0,0,0,"?","cluster2","n"
79659,79658,0.030705,63,0,0.006266,"15000",8,0,0,0,"0","cluster2","n"
79660,79659,0.022796,76,0,0.004226,"10174",6,0,0,0,"0","cluster2","n"
79661,79660,0.014033,52,0,1620,"?",5,0,1,0,"0","cluster2","n"
79662,79661,0.025899,43,0,0.336096,"11100",8,0,2,0,"0","cluster2","n"
79663,79662,0.088375,78,0,0.009058,"551",1,0,0,0,"0","cluster2","n"
79664,79663,0.314611,54,0,0.388049,"12500",16,0,2,0,"1","cluster2","n"
79665,79664,1,36,0,0,"?",0,1,0,0,"0","cluster2","n"
79666,79665,0,47,0,6875,"?",8,0,3,0,"0","cluster2","n"
79667,79666,0.188544,88,0,0.168776,"236",4,0,0,0,"0","cluster2","n"
79668,79667,0.297802,61,0,0.517096,"1900",13,0,1,0,"0","cluster2","n"
79669,79668,0.111897,41,0,1.539292,"5000",13,0,9,0,"0","cluster2","n"
79670,79669,0.031702,81,0,0.178098,"4300",9,0,1,0,"0","cluster2","n"
79671,79670,0.227352,43,0,0.044548,"13333",5,0,0,0,"1","cluster2","n"
79672,79671,0.000432,75,0,0.367014,"6135",7,0,2,0,"1","cluster2","n"
79673,79672,0.964711,24,0,0.184916,"2200",6,0,0,0,"1","cluster2","n"
79674,79673,0.855351,63,1,2532,"?",10,0,0,0,"0","cluster2","n"
79675,79674,0.09927,43,0,0.557408,"7916",9,0,2,0,"2","cluster2","n"
79676,79675,0,68,0,1817,"?",5,0,1,0,"0","cluster2","n"
79677,79676,0.008132,90,0,1,"?",1,0,0,0,"?","cluster2","n"
79678,79677,0,71,0,0.295326,"18250",22,0,6,0,"1","cluster2","n"
79679,79678,0.008288,45,0,0.141591,"10833",12,0,2,0,"0","cluster2","n"
79680,79679,0.675398,67,0,0.926268,"15501",29,0,7,0,"0","cluster2","y"
79681,79680,0.063587,29,0,0.041844,"5400",2,0,0,1,"2","cluster2","n"
79682,79681,0.032185,55,0,1746,"?",15,0,1,0,"0","cluster2","n"
79683,79682,0.001598,56,0,646,"?",2,0,1,0,"0","cluster2","n"
79684,79683,1,59,1,0.002779,"7916",4,0,0,0,"1","cluster2","n"
79685,79684,0.0301,62,0,0.459867,"3450",15,0,2,0,"2","cluster2","n"
79686,79685,0.179728,49,1,517,"?",9,0,0,0,"0","cluster2","n"
79687,79686,0.06009,44,0,0.289561,"7500",17,0,1,0,"4","cluster2","n"
79688,79687,0.014084,68,0,0.556866,"10682",11,0,3,0,"1","cluster2","n"
79689,79688,0,65,0,1356,"?",6,0,1,0,"0","cluster2","n"
79690,79689,0.385335,39,0,0.610634,"9083",10,0,2,0,"0","cluster2","n"
79691,79690,0.029616,30,0,0.481765,"2878",5,0,1,0,"0","cluster2","n"
79692,79691,0.043499,28,0,0.203119,"2500",14,0,0,0,"0","cluster2","n"
79693,79692,0,62,0,0,"9700",9,0,0,0,"0","cluster2","n"
79694,79693,0.036183,48,0,0.53319,"6492",18,0,3,0,"1","cluster2","n"
79695,79694,0.031399,73,0,0.02088,"4022",4,0,0,0,"0","cluster2","n"
79696,79695,0.788166,59,0,0.602233,"6000",13,0,0,0,"0","cluster2","n"
79697,79696,0.608164,56,5,0.530049,"9500",9,1,1,0,"0","cluster2","y"
79698,79697,0.389883,54,0,0.367599,"8900",13,0,1,0,"0","cluster2","n"
79699,79698,1,49,0,0.149375,"3922",3,0,0,0,"2","cluster2","n"
79700,79699,0.065261,38,0,0.69466,"4250",15,0,3,0,"1","cluster2","n"
79701,79700,1,41,0,763,"?",1,0,0,0,"?","cluster2","n"
79702,79701,0,45,0,0.092727,"8400",6,0,1,0,"3","cluster2","n"
79703,79702,1.001329,51,3,0.679294,"7813",14,0,2,0,"1","cluster2","n"
79704,79703,0.96881,51,0,0.339404,"5435",8,0,0,0,"1","cluster2","n"
79705,79704,0.347286,36,0,0.139152,"3700",6,0,0,0,"1","cluster2","y"
79706,79705,0.406858,50,0,0.332405,"14000",6,0,1,0,"1","cluster2","n"
79707,79706,0,23,1,0.139644,"3200",5,0,0,1,"1","cluster2","n"
79708,79707,0.025935,56,0,978,"?",7,0,1,0,"0","cluster2","n"
79709,79708,0.375268,73,0,0.483924,"4260",16,0,0,0,"0","cluster2","n"
79710,79709,0.358868,28,0,0.086158,"50000",11,0,2,0,"0","cluster2","n"
79711,79710,0.99766,58,0,0.099778,"1352",11,0,0,0,"0","cluster2","n"
79712,79711,0.683239,47,5,0.716453,"7645",13,0,2,4,"2","cluster2","y"
79713,79712,0.758456,60,0,0.260342,"6840",20,0,1,0,"1","cluster2","n"
79714,79713,0.014123,41,0,0.456683,"4166",13,0,1,0,"3","cluster2","n"
79715,79714,0.548967,46,1,0.643895,"8050",12,0,3,0,"4","cluster2","n"
79716,79715,0.042532,76,0,0.348393,"2301",5,0,1,0,"0","cluster2","n"
79717,79716,0.193735,40,1,0.475368,"5500",9,0,2,0,"2","cluster2","n"
79718,79717,0,55,0,0.346724,"3708",9,0,1,0,"0","cluster2","n"
79719,79718,0.660507,64,0,1.32176,"5500",24,0,1,0,"1","cluster2","n"
79720,79719,0.19754,36,0,0.395104,"3798",4,0,1,0,"1","cluster2","n"
79721,79720,0.005559,89,0,8,"?",9,0,0,0,"?","cluster2","n"
79722,79721,1,51,0,1154,"?",3,0,1,0,"2","cluster2","n"
79723,79722,0.012284,60,0,654,"?",15,0,0,0,"0","cluster2","n"
79724,79723,0.10482,49,0,0.388735,"9000",13,0,2,0,"2","cluster2","n"
79725,79724,0.003884,65,0,0.312844,"2000",4,0,0,0,"0","cluster2","n"
79726,79725,0.19602,38,0,0.508865,"7500",10,0,2,0,"0","cluster2","y"
79727,79726,0.043218,68,0,0.580692,"8265",7,0,2,0,"0","cluster2","n"
79728,79727,0.028535,53,0,0.321769,"6600",8,0,1,0,"0","cluster2","n"
79729,79728,0.693343,47,0,1.752649,"5000",16,0,2,0,"2","cluster2","n"
79730,79729,0.577941,57,0,0.440472,"15748",20,0,2,0,"0","cluster2","n"
79731,79730,0.027102,46,0,0.28088,"19000",9,0,2,0,"1","cluster2","n"
79732,79731,0.960248,51,0,0.564455,"4506",6,0,1,0,"2","cluster2","n"
79733,79732,1,58,1,0,"?",0,0,0,0,"0","cluster2","n"
79734,79733,0.874251,26,1,0.01249,"1200",2,0,0,0,"0","cluster2","n"
79735,79734,0.285841,55,0,0.114999,"10373",6,0,0,0,"0","cluster2","n"
79736,79735,0.304484,40,0,2171,"?",5,0,2,0,"2","cluster2","n"
79737,79736,1.008742,47,0,0.030182,"5499",3,2,0,1,"1","cluster2","n"
79738,79737,0.846004,40,0,4466,"?",8,0,3,0,"3","cluster2","n"
79739,79738,0.671116,68,0,0.982168,"4205",9,0,2,0,"2","cluster2","n"
79740,79739,0.113455,63,0,2825,"?",17,0,1,0,"2","cluster2","n"
79741,79740,0.146563,57,0,443,"?",3,0,0,0,"0","cluster2","n"
79742,79741,0.006763,55,0,3371,"?",10,0,2,0,"0","cluster2","n"
79743,79742,0.123817,28,0,0.373683,"3700",10,0,1,0,"2","cluster2","n"
79744,79743,0.040098,70,0,0.004999,"5000",3,0,0,0,"0","cluster2","n"
79745,79744,0.280657,54,0,0.24479,"12332",9,0,2,0,"0","cluster2","n"
79746,79745,0.023056,51,0,0.276416,"9217",11,0,1,0,"2","cluster2","n"
79747,79746,1,33,98,0,"3350",0,98,0,98,"1","cluster2","y"
79748,79747,0.01446,54,0,0.005533,"5240",8,0,0,0,"2","cluster2","n"
79749,79748,0.377477,32,0,0.273591,"8000",8,0,2,0,"0","cluster2","n"
79750,79749,0.21508,61,0,0.247278,"10837",10,0,1,0,"0","cluster2","n"
79751,79750,0.234638,62,0,803,"?",7,0,1,1,"0","cluster2","n"
79752,79751,0.003916,38,1,0.001499,"2000",3,0,0,0,"0","cluster2","n"
79753,79752,0.018626,60,0,655,"?",4,0,1,0,"0","cluster2","n"
79754,79753,0.001164,37,0,186,"?",5,0,1,0,"0","cluster2","n"
79755,79754,0.067871,69,0,0.00596,"5200",3,0,0,0,"0","cluster2","n"
79756,79755,0.023018,64,0,41,"?",6,0,0,0,"0","cluster2","n"
79757,79756,0.00259,73,0,0.082701,"5005",7,0,1,0,"1","cluster2","n"
79758,79757,0.998889,42,2,0.491306,"3392",6,1,1,0,"0","cluster2","y"
79759,79758,0,54,0,1.015441,"1100",15,0,1,0,"0","cluster2","n"
79760,79759,0.045127,33,0,0.509104,"2800",4,0,1,0,"1","cluster2","n"
79761,79760,0.664153,31,0,329,"?",3,0,0,0,"0","cluster2","n"
79762,79761,0.342011,43,0,0.509674,"10439",9,0,1,0,"1","cluster2","n"
79763,79762,0.068411,57,0,0.04918,"2866",14,0,0,0,"0","cluster2","n"
79764,79763,0.333575,42,0,0.200718,"3900",6,0,0,0,"0","cluster2","n"
79765,79764,0.054091,39,0,0.423875,"6600",10,0,2,0,"3","cluster2","n"
79766,79765,0.336539,29,1,0.364254,"2500",9,0,0,0,"0","cluster2","y"
79767,79766,0.093135,69,0,0.160385,"3846",16,0,0,0,"0","cluster2","n"
79768,79767,0.892096,56,0,0.605613,"6092",8,0,1,0,"0","cluster2","n"
79769,79768,0.064706,54,0,0.268446,"3333",4,0,1,0,"1","cluster2","n"
79770,79769,0.82725,47,2,3375,"?",11,0,2,0,"2","cluster2","n"
79771,79770,0.031362,61,0,0.326269,"4293",5,0,1,0,"1","cluster2","n"
79772,79771,0,34,0,2117,"?",3,0,1,0,"0","cluster2","n"
79773,79772,0.061106,71,0,0.344131,"5000",9,0,1,0,"0","cluster2","n"
79774,79773,0.574853,26,0,0.067127,"4200",7,0,0,0,"2","cluster2","n"
79775,79774,1,30,0,0.305609,"1033",0,0,0,0,"0","cluster2","n"
79776,79775,0.825398,28,1,0.328826,"5546",18,0,0,0,"0","cluster2","n"
79777,79776,0.625865,56,0,0.604915,"18800",12,0,5,0,"0","cluster2","n"
79778,79777,0.843546,47,0,3.178527,"800",8,0,1,0,"0","cluster2","n"
79779,79778,0.034952,51,0,0.435326,"4800",12,0,2,0,"1","cluster2","n"
79780,79779,1,43,1,0.349426,"7580",8,0,1,0,"2","cluster2","n"
79781,79780,0.830772,42,2,0.340189,"2333",6,0,0,0,"3","cluster2","n"
79782,79781,0.641781,63,0,0.406135,"11441",11,0,3,0,"0","cluster2","n"
79783,79782,0.079482,76,0,0.482467,"7100",17,0,2,0,"1","cluster2","n"
79784,79783,0.120139,41,0,0.282827,"6480",8,0,0,0,"2","cluster2","n"
79785,79784,0.968518,49,0,2473,"?",6,0,1,0,"?","cluster2","n"
79786,79785,0.03349,62,0,0.226732,"11850",28,0,3,0,"0","cluster2","n"
79787,79786,0.042331,46,0,0.31067,"7000",5,0,1,0,"0","cluster2","n"
79788,79787,0.009275,81,0,0.008279,"1690",9,0,0,0,"0","cluster2","n"
79789,79788,0.052539,57,0,0.271008,"15600",11,0,2,0,"1","cluster2","n"
79790,79789,0.686132,68,1,0.416954,"2606",10,0,0,0,"0","cluster2","n"
79791,79790,0.111491,63,0,0.145888,"17862",4,0,1,0,"0","cluster2","n"
79792,79791,1,27,0,0.604738,"801",2,0,0,0,"0","cluster2","n"
79793,79792,0.30027,33,1,0.085987,"6500",8,0,0,0,"2","cluster2","n"
79794,79793,0.34261,50,0,0.206227,"3500",5,0,0,0,"0","cluster2","n"
79795,79794,0.552684,64,0,1688,"?",7,0,1,0,"3","cluster2","n"
79796,79795,0.3576,51,1,0.275671,"6300",9,0,1,0,"1","cluster2","n"
79797,79796,0.612078,26,0,0.215892,"2000",6,0,0,0,"1","cluster2","n"
79798,79797,0.144868,56,0,1386,"?",4,0,1,0,"0","cluster2","n"
79799,79798,0.093717,56,0,0.245927,"4480",12,0,1,0,"0","cluster2","n"
79800,79799,0.036351,28,0,0.017572,"5633",7,0,0,0,"0","cluster2","n"
79801,79800,0.890863,34,1,0.209546,"4671",5,0,0,0,"4","cluster2","n"
79802,79801,0.000415,55,0,0.750591,"5925",6,0,3,0,"0","cluster2","n"
79803,79802,0,57,0,0.472512,"2200",4,0,0,0,"0","cluster2","n"
79804,79803,0.577909,61,0,0.367945,"10400",13,0,2,0,"0","cluster2","n"
79805,79804,0.017232,68,0,0.346617,"6649",8,0,2,0,"1","cluster2","n"
79806,79805,0.402281,59,0,0.183446,"5750",8,0,0,0,"1","cluster2","n"
79807,79806,1,67,0,0.317821,"4533",3,0,1,0,"0","cluster2","n"
79808,79807,0.770161,48,0,3393,"?",4,0,1,0,"0","cluster2","n"
79809,79808,1,61,0,0,"?",1,0,0,0,"0","cluster2","n"
79810,79809,1,59,1,0.248262,"8200",5,0,1,0,"0","cluster2","n"
79811,79810,1,27,0,0.081531,"600",2,0,0,2,"1","cluster2","y"
79812,79811,0.024177,56,0,0.417194,"3000",5,0,1,0,"0","cluster2","n"
79813,79812,0.961244,28,1,126,"?",3,0,0,0,"0","cluster2","n"
79814,79813,0.095876,74,0,0.016165,"12000",3,0,0,0,"0","cluster2","n"
79815,79814,0.132081,57,0,0.227158,"15442",14,0,1,0,"2","cluster2","n"
79816,79815,0.349333,43,0,0.382386,"5313",13,0,1,0,"0","cluster2","y"
79817,79816,0.86646,50,3,0.23579,"9957",11,0,0,0,"3","cluster2","n"
79818,79817,0.467042,25,0,22,"1",6,0,0,0,"4","cluster2","n"
79819,79818,0.887179,56,0,0.163429,"12353",7,0,1,0,"2","cluster2","n"
79820,79819,0.117941,27,0,350,"?",3,0,0,0,"0","cluster2","n"
79821,79820,1,49,0,0.000667,"9000",1,0,0,0,"3","cluster2","n"
79822,79821,0,29,0,8.039604,"100",2,0,0,0,"0","cluster2","n"
79823,79822,1,70,0,2528,"?",4,0,1,0,"1","cluster2","n"
79824,79823,0.895162,59,0,0.214073,"6394",8,2,0,0,"1","cluster2","n"
79825,79824,0.085708,43,0,0.456173,"8658",7,0,3,0,"1","cluster2","n"
79826,79825,0.164733,61,3,0.369372,"8083",23,0,1,1,"0","cluster2","y"
79827,79826,0.021609,42,0,5359,"?",14,0,4,0,"0","cluster2","n"
79828,79827,0.261539,48,0,0.197213,"15500",12,0,1,0,"3","cluster2","n"
79829,79828,0.035921,84,0,0.016925,"1417",4,0,0,0,"0","cluster2","n"
79830,79829,0.017872,68,0,0.390684,"8200",16,0,2,0,"0","cluster2","n"
79831,79830,0.310947,56,0,0.428771,"6436",11,0,1,0,"0","cluster2","n"
79832,79831,0.031424,75,0,37,"?",6,0,0,0,"0","cluster2","n"
79833,79832,0.300656,52,0,0.537017,"11183",20,0,3,0,"2","cluster2","n"
79834,79833,0.823813,51,1,0.208806,"5200",14,0,0,0,"2","cluster2","n"
79835,79834,0.152457,43,0,0.157759,"3498",4,0,0,0,"0","cluster2","n"
79836,79835,1,53,0,0,"?",0,0,0,0,"?","cluster2","n"
79837,79836,1,51,0,1498,"?",1,1,1,0,"?","cluster2","y"
79838,79837,0.400239,55,0,0.471769,"5330",6,0,2,0,"3","cluster2","n"
79839,79838,0.004188,41,0,0.504374,"4000",17,0,2,0,"0","cluster2","n"
79840,79839,1,35,0,333,"?",3,0,1,0,"?","cluster2","n"
